HitTime,HitLocalTime,HitX,HitY,Arc,OriginX,OriginY,Made,HitBackboard,TimeInSeconds,ShotDistance,ShotAngle,ClusterID
1719293756127,2024-06-25 08:35:56,57.0,-117.0,28.8,234,4175,1,0,30956,4295.648146671233,87.63848795241658,34
1719293762546,2024-06-25 08:36:02,-19.0,176.0,36.6,234,4392,1,0,30962,4223.5843782266265,86.56582798458732,34
1719293769270,2024-06-25 08:36:09,-92.0,50.0,35.8,173,4348,1,0,30969,4306.161748007151,86.47180426058014,34
1719293775747,2024-06-25 08:36:15,-6.0,231.0,36.4,284,4480,0,0,30975,4258.884947964667,86.09554064512314,34
1719293781206,2024-06-25 08:36:21,-40.0,103.0,34.0,259,4156,1,0,30981,4064.0140255663487,85.78078940389891,34
1719293788980,2024-06-25 08:36:28,-58.0,-6.0,33.4,255,4339,1,0,30988,4356.259175026206,85.87971132654239,34
1719293795687,2024-06-25 08:36:35,-245.0,66.0,32.4,225,4292,0,0,30995,4252.055502930318,83.65385606425973,34
1719293802493,2024-06-25 08:36:42,32.0,59.0,36.0,186,4376,1,0,31002,4319.745941603511,87.95695851844486,34
1719293809038,2024-06-25 08:36:49,-98.0,148.0,34.9,231,4263,0,0,31009,4128.131054121223,85.42884576990937,34
1719293814629,2024-06-25 08:36:54,-32.0,97.0,34.7,395,4119,1,0,31014,4044.602947138322,83.9398318138115,34
1719293822185,2024-06-25 08:37:02,-38.0,102.0,39.4,192,4459,1,0,31022,4363.0664675202925,86.978239863487,34
1719293828379,2024-06-25 08:37:08,-52.0,-109.0,31.0,198,4328,1,0,31028,4444.037466088692,86.77511479294589,34
1719293834143,2024-06-25 08:37:14,-29.0,154.0,38.7,159,4475,1,0,31034,4325.087860379254,87.50872079887854,34
1719293842244,2024-06-25 08:37:22,34.0,53.0,33.3,177,4359,1,0,31042,4308.373823149519,88.09793627100471,34
1719293848803,2024-06-25 08:37:28,-47.0,152.0,34.3,158,4283,1,0,31048,4136.083413085379,87.15903961641123,34
1719293855319,2024-06-25 08:37:35,-40.0,-39.0,30.8,228,4137,1,0,31055,4184.590780470654,86.32800762394243,34
1719293861431,2024-06-25 08:37:41,-89.0,99.0,34.1,227,4385,0,0,31061,4297.633302179235,85.78330225553522,34
1719293868493,2024-06-25 08:37:48,42.0,-128.0,36.1,190,4384,1,0,31068,4514.4266524111345,88.12129075660667,34
1719293875126,2024-06-25 08:37:55,27.0,142.0,34.0,241,4252,1,0,31075,4115.567518581125,87.01940770976796,34
1719293881600,2024-06-25 08:38:01,9.0,174.0,35.3,117,4082,1,0,31081,3909.4920386157587,88.41699856501208,34
1719293888270,2024-06-25 08:38:08,65.0,41.0,38.4,282,4399,1,0,31088,4363.399248292551,87.14939792593795,34
1719293894466,2024-06-25 08:38:14,6.0,204.0,34.2,12,4351,0,0,31094,4147.0043404848275,89.91710286057327,34
1719293901558,2024-06-25 08:38:21,4.0,12.0,32.7,169,4244,1,0,31101,4235.2153428131605,87.76724534663374,34
1719293908035,2024-06-25 08:38:28,-30.0,-34.0,36.3,252,4285,1,0,31108,4328.196506629522,86.26429547933255,34
1719293914658,2024-06-25 08:38:34,-62.0,112.0,39.2,260,4380,1,0,31114,4280.1294372950915,85.68548363075504,34
1719293921090,2024-06-25 08:38:41,-64.0,-210.0,35.6,229,4354,0,0,31121,4573.395347004236,86.3267621798883,34
1719293928480,2024-06-25 08:38:48,97.0,104.0,34.3,290,4564,0,0,31128,4464.17394374368,87.52215454351249,34
1719293934819,2024-06-25 08:38:54,94.0,-145.0,36.0,160,4379,0,0,31134,4524.481406747076,89.16417922141761,34
1719293940480,2024-06-25 08:39:00,-37.0,49.0,38.5,288,4347,1,0,31140,4310.270177146672,85.67571927092395,34
1719293948065,2024-06-25 08:39:08,19.0,-23.0,30.4,147,4102,1,0,31148,4126.985461568771,88.22266490624895,34
1719293954537,2024-06-25 08:39:14,-59.0,93.0,34.2,234,4437,1,0,31154,4353.870117493171,86.14128115911245,34
1719293961126,2024-06-25 08:39:21,-99.0,59.0,34.1,235,4338,1,0,31161,4292.015493914252,85.53679199879751,34
1719293968967,2024-06-25 08:39:28,4.0,-64.0,35.3,128,4404,1,0,31168,4469.720349194119,88.41028347404064,34
1719293975452,2024-06-25 08:39:35,-40.0,105.0,35.0,314,4204,1,0,31175,4114.257770242404,85.0640389558501,34
1719293982176,2024-06-25 08:39:42,12.0,-3.0,32.9,213,4268,1,0,31182,4275.727072674307,87.30555823450354,34
1719293989889,2024-06-25 08:39:49,48.0,110.0,36.5,126,4463,1,0,31189,4353.698772308438,88.97344530532587,34
1719293994923,2024-06-25 08:39:54,-105.0,160.0,38.5,231,4189,0,0,31194,4042.9861488756055,85.23282763516484,34
1719294001717,2024-06-25 08:40:01,-68.0,12.0,36.3,186,4366,1,0,31201,4361.402526710875,86.66131087767504,34
1719294007991,2024-06-25 08:40:07,-116.0,-159.0,35.6,201,4393,0,0,31207,4563.024545189298,86.01636951038581,34
1719294014822,2024-06-25 08:40:14,-18.0,126.0,35.0,277,4421,0,0,31214,4305.1190459730615,86.07083800070131,34
1719294022254,2024-06-25 08:40:22,10.0,-72.0,33.7,124,4380,1,0,31222,4453.4593295549475,88.53317793600925,34
1719294029039,2024-06-25 08:40:29,7.0,62.0,34.1,212,4317,1,0,31229,4259.935445520272,87.24170163809441,34
1719294164759,2024-06-25 08:42:44,-55.0,63.0,32.3,175,4232,1,0,31364,4175.339626904619,86.8422441909508,35
1719294170621,2024-06-25 08:42:50,56.0,32.0,37.8,148,4337,1,0,31370,4305.982930760409,88.77574692590674,35
1719294177060,2024-06-25 08:42:57,69.0,-182.0,36.3,159,4378,0,0,31377,4560.88807141767,88.86930904876202,35
1719294184028,2024-06-25 08:43:04,39.0,197.0,37.8,273,4364,0,0,31384,4173.565022855161,86.78590207350814,35
1719294191299,2024-06-25 08:43:11,-46.0,-17.0,34.6,256,4370,1,0,31391,4397.382516907075,86.06198543631812,35
1719294197946,2024-06-25 08:43:17,-41.0,91.0,37.9,224,4290,1,0,31397,4207.353800193181,86.38883743376628,35
1719294204068,2024-06-25 08:43:24,30.0,36.0,35.1,251,4431,1,0,31404,4400.552919804511,87.12133991466743,35
1719294210625,2024-06-25 08:43:30,30.0,31.0,33.9,277,4349,1,0,31410,4325.058727924975,86.72611115074265,35
1719294217580,2024-06-25 08:43:37,23.0,229.0,33.0,234,4259,0,0,31417,4035.5199169375933,87.00288318700032,35
1719294224225,2024-06-25 08:43:44,-76.0,-4.0,33.4,200,4370,1,0,31424,4382.699168320819,86.38941537659798,35
1719294230801,2024-06-25 08:43:50,-112.0,-104.0,30.1,103,4283,1,0,31430,4392.265246999548,87.19426842736955,35
1719294237792,2024-06-25 08:43:57,-18.0,-87.0,36.1,312,4434,1,0,31437,4533.0277960762605,85.82523010808757,35
1719294244544,2024-06-25 08:44:04,32.0,-72.0,28.9,346,4270,1,0,31444,4353.338948439462,85.86374704955287,35
1719294251804,2024-06-25 08:44:11,21.0,-110.0,31.9,182,4358,1,0,31451,4470.899797579901,87.93629564951834,35
1719294257954,2024-06-25 08:44:17,-13.0,-65.0,32.6,286,4215,1,0,31457,4290.431330297689,86.00382009044546,35
1719294264377,2024-06-25 08:44:24,9.0,-115.0,31.4,272,4278,1,0,31464,4400.865596675272,86.57390722207987,35
1719294270874,2024-06-25 08:44:30,-63.0,73.0,35.6,315,4224,1,0,31470,4168.175260230788,84.79685955523135,35
1719294277280,2024-06-25 08:44:37,-141.0,-59.0,36.1,213,4439,0,0,31477,4511.908687019275,85.50000351048287,35
1719294284277,2024-06-25 08:44:44,27.0,94.0,33.8,174,4395,1,0,31484,4303.511357019986,88.04250120128285,35
1719294290650,2024-06-25 08:44:50,-3.0,110.0,34.0,246,4387,1,0,31490,4284.242056653662,86.66809365539656,35
1719294297829,2024-06-25 08:44:57,-8.0,124.0,33.8,194,4330,1,0,31497,4210.847895614374,87.25038962116722,35
1719294304131,2024-06-25 08:45:04,-26.0,53.0,34.4,226,4335,1,0,31504,4289.408817074913,86.63197057771964,35
1719294311246,2024-06-25 08:45:11,-97.0,-38.0,36.7,238,4435,1,0,31511,4485.527170801666,85.71689707999965,35
1719294317620,2024-06-25 08:45:17,21.0,85.0,31.7,190,4265,1,0,31517,4183.414992562894,87.68475697224426,35
1719294324680,2024-06-25 08:45:24,-12.0,68.0,32.2,282,4101,1,0,31524,4043.7018930677864,85.83059390595271,35
1719294339348,2024-06-25 08:45:39,-130.0,202.0,42.1,-3093,6119,0,0,31539,6617.420796654842,-63.400099735131995,35
1719294355042,2024-06-25 08:45:55,-90.0,24.0,38.9,-1650,6148,1,0,31555,6319.5708715070205,-75.70868029188308,35
1720589080518,2024-07-10 08:24:40,89.0,-5.0,41.2,187,4383,1,0,30280,4389.09421179359,88.72058953903945,36
1720589086818,2024-07-10 08:24:46,-22.0,78.0,41.1,319,4522,1,0,30286,4457.063719535542,85.61213995615888,36
1720589093122,2024-07-10 08:24:53,-2.0,82.0,40.2,256,4302,1,0,30293,4227.879373870546,86.50143729837563,36
1720589099772,2024-07-10 08:24:59,3.0,110.0,41.0,182,4493,1,0,30299,4386.653622067737,87.66136245512365,36
1720589106555,2024-07-10 08:25:06,-9.0,-7.0,39.3,257,4319,1,0,30306,4334.170278150133,86.4813885346628,36
1720589113172,2024-07-10 08:25:13,-28.0,126.0,40.0,309,4301,1,0,30313,4188.578995315715,85.38517227993911,36
1720589119909,2024-07-10 08:25:19,84.0,-55.0,39.6,210,4411,1,0,30319,4467.777075906988,88.38393334931426,36
1720589126752,2024-07-10 08:25:26,37.0,165.0,42.2,136,4473,1,0,30326,4309.137384674571,88.68354596777681,36
1720589133360,2024-07-10 08:25:33,-14.0,-53.0,41.6,281,4367,1,0,30333,4429.833518316462,86.18162335781075,36
1720589140020,2024-07-10 08:25:40,70.0,-51.0,41.0,284,4169,1,0,30340,4225.4225824170535,87.09696619948463,36
1720589223454,2024-07-10 08:27:03,-58.0,-29.0,38.5,294,4357,1,0,30423,4400.102271538697,85.41154114479728,37
1720589230061,2024-07-10 08:27:10,2.0,17.0,37.6,246,4385,1,0,30430,4374.809710147402,86.80273443526752,37
1720589236562,2024-07-10 08:27:16,80.0,139.0,39.6,241,4305,1,0,30436,4169.1098570318345,87.78683816503823,37
1720589243437,2024-07-10 08:27:23,75.0,58.0,40.0,177,4316,1,0,30443,4259.2215251146545,88.62774729287898,37
1720589250485,2024-07-10 08:27:30,73.0,84.0,37.7,326,4484,1,0,30450,4407.2677477094585,86.7091163139327,37
1720589257075,2024-07-10 08:27:37,-131.0,30.0,39.9,251,4494,1,0,30457,4480.314721088241,85.10891656315833,37
1720589264115,2024-07-10 08:27:44,-15.0,49.0,40.9,241,4370,1,0,30464,4328.576786889658,86.60944359958766,37
1720589271111,2024-07-10 08:27:51,84.0,-41.0,40.7,195,4481,1,0,30471,4523.362134518969,88.59386230879142,37
1720589277826,2024-07-10 08:27:57,-70.0,15.0,36.3,151,4399,1,0,30477,4389.566835121662,87.11412919389318,37
1720589284684,2024-07-10 08:28:04,-39.0,58.0,41.0,379,4281,1,0,30484,4243.63676579417,84.3471755195115,37
1720589387753,2024-07-10 08:29:47,-167.0,95.0,43.3,-4291,803,0,0,30587,4184.332682758387,-9.741460210903798,38
1720589391973,2024-07-10 08:29:51,78.0,76.0,42.5,-4350,739,1,0,30591,4477.360048064037,-8.51557937182167,38
1720589395462,2024-07-10 08:29:55,-24.0,143.0,40.2,-4366,696,0,0,30595,4377.073565751437,-7.258152608476016,38
1720589410783,2024-07-10 08:30:10,23.0,92.0,40.6,-3068,3294,1,0,30610,4450.515138722708,-46.01051518961149,38
1720589414320,2024-07-10 08:30:14,-124.0,75.0,40.8,-3144,3506,0,0,30614,4570.794351094785,-48.645447337502226,38
1720589418244,2024-07-10 08:30:18,7.0,-13.0,43.6,-3181,3431,1,0,30618,4693.024611058417,-47.210561070013405,38
1720589422023,2024-07-10 08:30:22,104.0,12.0,38.6,-1657,4372,1,0,30622,4702.203845007148,-68.0062627762382,38
1720589425479,2024-07-10 08:30:25,-19.0,33.0,39.5,-1801,4558,1,0,30625,4863.244698758227,-68.50487684468754,38
1720589428909,2024-07-10 08:30:28,45.0,-70.0,40.4,-1793,4384,1,0,30628,4818.33581229038,-67.57588282664588,38
1720589432803,2024-07-10 08:30:32,4.0,17.0,38.2,-260,4578,1,0,30632,4568.634040936087,-86.68729945118335,38
1720589436677,2024-07-10 08:30:36,-61.0,84.0,38.7,-282,4433,1,0,30636,4354.611578545209,-87.09094393907577,38
1720589440619,2024-07-10 08:30:40,37.0,93.0,36.4,-288,4638,1,0,30640,4556.605095901992,-85.90990383769409,38
1720589444571,2024-07-10 08:30:44,34.0,225.0,35.6,1178,4457,0,0,30644,4383.897809027943,74.87326471095001,38
1720589448335,2024-07-10 08:30:48,-16.0,130.0,35.1,1170,4430,1,0,30648,4460.5600545223015,74.58040056963323,38
1720589452202,2024-07-10 08:30:52,-37.0,-6.0,38.9,1226,4446,1,0,30652,4627.68549060975,74.16174657167623,38
1720589456251,2024-07-10 08:30:56,-35.0,140.0,39.9,2342,4239,0,0,30656,4738.34675810034,59.89066000729106,38
1720589460179,2024-07-10 08:31:00,82.0,134.0,38.8,2464,4005,0,0,30660,4545.169413784265,58.39414942873913,38
1720589464032,2024-07-10 08:31:04,35.0,197.0,36.5,2419,4107,0,0,30664,4579.471148506124,58.628558111571735,38
1720589468236,2024-07-10 08:31:08,-48.0,104.0,43.3,3744,3152,1,0,30668,4865.138024763532,38.79223277833796,38
1720589471729,2024-07-10 08:31:11,228.0,-10.0,35.8,3883,3182,0,0,30671,4852.616716782813,41.13149952303519,38
1720589475524,2024-07-10 08:31:15,-83.0,-18.0,39.5,3719,3148,1,0,30675,4947.601439081365,39.78481282721455,38
1720589479928,2024-07-10 08:31:19,-125.0,-59.0,34.9,4785,881,1,0,30679,4999.169931098562,10.837910446201164,38
1720589483461,2024-07-10 08:31:23,-216.0,102.0,40.2,4648,1105,1,0,30683,4966.337181464827,11.651580784513953,38
1720589487202,2024-07-10 08:31:27,-83.0,94.0,38.6,4708,1246,1,0,30687,4927.553652675941,13.520155454391585,38
1720589505934,2024-07-10 08:31:45,-190.0,83.0,42.2,-4834,754,0,0,30705,4692.2251651002425,-8.221626322067253,38
1720589509667,2024-07-10 08:31:49,4.0,-30.0,42.6,-4744,942,1,0,30709,4846.471706303463,-11.56960726230406,38
1720589513361,2024-07-10 08:31:53,56.0,-22.0,41.8,-4838,852,1,0,30713,4971.429573070506,-10.125482051000557,38
1720589517378,2024-07-10 08:31:57,-3.0,59.0,45.2,-2581,1730,1,1,30717,3072.1857040224636,-32.950374381111516,38
1720589521453,2024-07-10 08:32:01,20.0,81.0,51.6,-2651,1654,1,1,30721,3099.769346257879,-30.494597195703125,38
1720589525262,2024-07-10 08:32:05,-48.0,67.0,42.9,-4760,1764,1,0,30725,5008.268463251546,-19.806195857703063,38
1720589529733,2024-07-10 08:32:09,29.0,-59.0,40.2,-3598,3892,1,0,30729,5363.3506318345435,-47.448209721609196,38
1720589533464,2024-07-10 08:32:13,-63.0,92.0,41.9,-3723,3901,1,0,30733,5282.4313530797535,-46.142848965788374,38
1720589537323,2024-07-10 08:32:17,-107.0,55.0,40.6,-3758,3995,1,0,30737,5371.536186232017,-47.18027757893549,38
1720589541392,2024-07-10 08:32:21,-80.0,-19.0,40.5,-1850,4914,1,0,30741,5240.933981648691,-70.26160604438324,38
1720589545313,2024-07-10 08:32:25,40.0,-79.0,42.2,-2116,4779,1,0,30745,5314.9317963639005,-66.06815867134243,38
1720589549161,2024-07-10 08:32:29,-91.0,122.0,41.3,-2067,4786,0,0,30749,5065.320522928436,-67.03905134019803,38
1720589553179,2024-07-10 08:32:33,-91.0,-41.0,42.3,-467,5161,1,0,30753,5215.570917934105,-85.8658566711969,38
1720589557093,2024-07-10 08:32:37,-27.0,51.0,42.5,-541,5216,1,0,30757,5190.512595110429,-84.3168663053759,38
1720589561024,2024-07-10 08:32:41,44.0,-97.0,42.5,-455,5246,1,0,30761,5366.251019100765,-84.66443924433509,38
1720589565041,2024-07-10 08:32:45,141.0,5.0,38.7,1065,5113,0,0,30765,5190.89972933402,79.74649028320499,38
1720589568590,2024-07-10 08:32:48,18.0,-57.0,40.6,1228,5061,1,0,30768,5259.089655063887,76.69834531289673,38
1720589572334,2024-07-10 08:32:52,-113.0,17.0,40.4,1349,5175,1,0,30772,5361.194642987699,74.17497937469643,38
1720589576479,2024-07-10 08:32:56,-200.0,19.0,42.9,2937,4675,0,0,30776,5614.18783084428,56.02971130293035,38
1720589580271,2024-07-10 08:33:00,-112.0,31.0,42.2,2913,4658,1,0,30780,5528.087734470212,56.82449114165277,38
1720589583957,2024-07-10 08:33:03,-69.0,130.0,40.6,2757,4519,0,0,30783,5220.114653913264,57.22322638124592,38
1720589587862,2024-07-10 08:33:07,35.0,43.0,41.9,4127,3388,1,0,30787,5285.214186766701,39.26423598770111,38
1720589591694,2024-07-10 08:33:11,5.0,63.0,40.3,3966,3533,1,0,30791,5265.968192080161,41.219702015631015,38
1720589595586,2024-07-10 08:33:15,-71.0,-45.0,49.8,1862,2537,1,1,30795,3225.4012153529056,53.17984134539313,38
1720589599957,2024-07-10 08:33:19,-20.0,26.0,41.1,5229,834,1,0,30799,5310.825265436625,8.7510836643022,38
1720589603288,2024-07-10 08:33:23,40.0,127.0,42.4,5191,1196,0,0,30803,5260.756789664392,11.72430719177558,38
1720589607133,2024-07-10 08:33:27,-27.0,-15.0,41.3,5041,1254,1,0,30807,5224.460259203815,14.05752224862519,38
1720589629937,2024-07-10 08:33:49,-189.0,-95.0,46.2,-6467,1127,0,0,30829,6395.82426275144,-11.014777138206023,38
1720589633680,2024-07-10 08:33:53,26.0,39.0,42.0,-6606,1164,1,0,30833,6726.741335892142,-9.62755629751424,38
1720589637157,2024-07-10 08:33:57,-300.0,174.0,44.9,-6578,1130,0,0,30837,6350.371642667853,-8.65835901522291,38
1720589641139,2024-07-10 08:34:01,-145.0,128.0,45.7,-6181,2478,0,0,30841,6477.329387949944,-21.27248984966199,38
1720589645127,2024-07-10 08:34:05,-33.0,228.0,45.1,-6415,2724,0,0,30845,6852.732301790286,-21.360466444425068,38
1720589648857,2024-07-10 08:34:08,-2.0,13.0,42.6,-6235,2626,1,0,30848,6758.554431237497,-22.744419376605567,38
1720589653007,2024-07-10 08:34:13,-108.0,59.0,46.5,-4859,5373,1,0,30853,7128.155231194113,-48.201584058865045,38
1720589656406,2024-07-10 08:34:16,-39.0,-59.0,43.3,-4506,5129,1,0,30856,6846.125400545918,-49.27071189080402,38
1720589660020,2024-07-10 08:34:20,-119.0,251.0,45.4,-4361,5012,0,0,30860,6376.6515507749045,-48.29930408604173,38
1720589664460,2024-07-10 08:34:24,-123.0,89.0,43.2,-2105,6236,0,0,30864,6458.632440385503,-72.1289291513501,38
1720589668028,2024-07-10 08:34:28,-38.0,35.0,44.4,-2173,6432,1,0,30868,6743.873812579829,-71.54355787244496,38
1720589671567,2024-07-10 08:34:31,-51.0,7.0,43.2,-2443,6560,1,0,30871,6975.920942785978,-69.94672195433894,38
1720589675883,2024-07-10 08:34:35,98.0,142.0,45.2,-524,6811,0,0,30875,6697.943341056268,-84.67158869424041,38
1720589679398,2024-07-10 08:34:39,-119.0,-11.0,41.9,-510,6867,1,0,30879,6889.10480396401,-86.74635596129521,38
1720589683321,2024-07-10 08:34:43,-83.0,78.0,43.2,-546,6782,1,0,30883,6719.969121952868,-86.04924087927854,38
1720589687383,2024-07-10 08:34:47,-5.0,66.0,42.3,1384,6364,1,0,30887,6449.350742516645,77.56273441029421,38
1720589691150,2024-07-10 08:34:51,104.0,6.0,44.0,1364,6658,1,0,30891,6770.280939517946,79.27429161100646,38
1720589694945,2024-07-10 08:34:54,-88.0,129.0,45.8,1416,6604,1,0,30894,6647.378505847249,76.92333556835818,38
1720589699176,2024-07-10 08:34:59,-12.0,91.0,41.4,3646,5837,1,0,30899,6811.5695694898395,57.51848554027464,38
1720589702821,2024-07-10 08:35:02,178.0,31.0,41.9,3492,5718,0,0,30902,6582.139849623373,59.7692526376848,38
1720589706536,2024-07-10 08:35:06,261.0,61.0,41.6,3590,5785,0,0,30906,6621.662706601719,59.818303731141555,38
1720589710552,2024-07-10 08:35:10,-15.0,3.0,40.1,5349,4360,1,0,30910,6910.567632257136,39.08581539777455,38
1720589714087,2024-07-10 08:35:14,12.0,31.0,42.5,5308,4361,1,0,30914,6840.797906677261,39.26937048926649,38
1720589717737,2024-07-10 08:35:17,42.0,290.0,42.5,5111,4031,0,0,30917,6299.98746030498,36.427896368672094,38
1720589721948,2024-07-10 08:35:21,24.0,-32.0,42.0,6535,1917,1,0,30921,6796.44921999716,16.66452294902564,38
1720589725559,2024-07-10 08:35:25,160.0,57.0,43.2,7053,2086,0,0,30925,7185.422047451353,16.402140131409283,38
1720589729186,2024-07-10 08:35:29,-67.0,-19.0,41.5,6527,2124,1,0,30929,6933.49010239432,18.003768656348967,38
1720590113005,2024-07-10 08:41:53,1301.0,683.0,26.2,-3930,1937,0,1,31313,5379.2078413089785,-13.480818870598462,39
1720590148065,2024-07-10 08:42:28,69.0,65.0,43.9,-6620,848,1,0,31348,6734.672226619496,-6.676536581391887,39
1720590151518,2024-07-10 08:42:31,-55.0,106.0,46.1,-6422,1089,1,0,31351,6442.435719508578,-8.77658946478931,39
1720590155037,2024-07-10 08:42:35,-170.0,146.0,44.8,-6640,1181,0,0,31355,6552.261060122681,-9.088549999986354,39
1720590159168,2024-07-10 08:42:39,22.0,162.0,44.0,-6227,2566,0,0,31359,6695.462418683268,-21.04181172623611,39
1720590162913,2024-07-10 08:42:42,-66.0,230.0,45.2,-6207,2510,0,0,31362,6550.593942536814,-20.368704412599723,39
1720590166906,2024-07-10 08:42:46,0.0,-46.0,43.8,-6373,2365,1,0,31366,6813.813176188499,-20.72237051182268,39
1720590171179,2024-07-10 08:42:51,-75.0,-41.0,44.8,-4659,5077,1,0,31371,6870.733585287673,-48.15039231828614,39
1720590174835,2024-07-10 08:42:54,-51.0,189.0,46.3,-4338,4923,0,0,31374,6386.636438689774,-47.83674572034071,39
1720590178559,2024-07-10 08:42:58,-20.0,-21.0,44.3,-4332,5161,1,0,31378,6741.399557955307,-50.23578040897827,39
1720590182813,2024-07-10 08:43:02,-52.0,80.0,44.9,-2263,6296,1,0,31382,6597.512940495078,-70.41978256769832,39
1720590186576,2024-07-10 08:43:06,-26.0,55.0,46.2,-2595,5992,1,0,31386,6468.982145592921,-66.60137631871646,39
1720590190422,2024-07-10 08:43:10,0.0,43.0,42.7,-2158,6290,1,0,31390,6609.233919298061,-70.94274242993603,39
1720590194398,2024-07-10 08:43:14,80.0,-58.0,42.1,-126,6852,1,0,31394,6913.06994033765,-88.29241160128863,39
1720590198114,2024-07-10 08:43:18,71.0,37.0,43.1,-143,6558,1,0,31398,6524.510479721831,-88.12039594845922,39
1720590201813,2024-07-10 08:43:21,7.0,36.0,43.4,-429,6528,1,0,31401,6506.62431680207,-86.1578091397438,39
1720590205738,2024-07-10 08:43:25,139.0,-62.0,42.1,1581,6659,0,0,31405,6873.951192727513,77.89068902685887,39
1720590209496,2024-07-10 08:43:29,-48.0,205.0,44.5,1718,6905,0,0,31409,6928.835111330042,75.23370909527522,39
1720590213366,2024-07-10 08:43:33,123.0,-147.0,44.3,1449,6571,0,0,31413,6847.612722693946,78.83447175101678,39
1720590217834,2024-07-10 08:43:37,111.0,-9.0,42.3,3414,5822,1,0,31417,6701.519976841075,60.47039176956531,39
1720590221686,2024-07-10 08:43:41,-110.0,-117.0,41.7,3534,5661,0,0,31421,6831.106791728555,57.761679489349504,39
1720590225266,2024-07-10 08:43:45,50.0,180.0,42.4,3538,5782,0,0,31425,6599.132367213132,58.09217119244818,39
1720590229539,2024-07-10 08:43:49,-30.0,-212.0,41.1,5406,4382,0,0,31429,7117.227831115146,40.201376319231315,39
1720590233140,2024-07-10 08:43:53,-20.0,70.0,42.2,4865,4327,1,0,31433,6479.604463236934,41.0703006278797,39
1720590237158,2024-07-10 08:43:57,-40.0,1.0,41.0,5373,4290,1,0,31437,6906.235588220257,38.391606726921,39
1720590241618,2024-07-10 08:44:01,32.0,66.0,45.1,6607,1995,1,0,31441,6852.128574392048,16.350846105688532,39
1720590245058,2024-07-10 08:44:05,-65.0,-94.0,40.9,6627,2082,1,0,31445,7036.891359115899,18.012679466898362,39
1720590249977,2024-07-10 08:44:09,-49.0,179.0,42.4,6654,1317,0,0,31449,6798.915575295813,9.635500238524713,39
1720590545276,2024-07-10 08:49:05,-96.0,-10.0,37.9,352,4298,1,0,31745,4331.231695488017,84.06300494224739,40
1720590551288,2024-07-10 08:49:11,22.0,37.0,41.2,220,4348,1,0,31751,4315.544577454854,87.37030911604592,40
1720590557919,2024-07-10 08:49:17,-75.0,-89.0,40.0,310,4451,1,0,31757,4556.295095798779,85.15281398935096,40
1720590564835,2024-07-10 08:49:24,-27.0,23.0,41.8,267,4333,1,0,31764,4320.015740712063,86.09770187451818,40
1720590571571,2024-07-10 08:49:31,4.0,-56.0,39.4,205,4482,1,0,31771,4542.449229215446,87.4638762897044,40
1720590578176,2024-07-10 08:49:38,-20.0,-147.0,37.9,216,4378,1,0,31778,4531.15007476027,87.01446106946658,40
1720590584846,2024-07-10 08:49:44,29.0,15.0,37.2,256,4349,1,0,31784,4339.940667797199,87.00178398218428,40
1720590591292,2024-07-10 08:49:51,-23.0,-24.0,38.8,115,4559,1,0,31791,4585.077207637839,88.27527183143634,40
1720590598110,2024-07-10 08:49:58,-26.0,57.0,38.5,182,4585,1,0,31798,4532.774867561811,87.3698873366424,40
1720590605150,2024-07-10 08:50:05,-18.0,69.0,40.6,231,4610,1,0,31805,4547.821676363312,86.86140142181598,40
1720590653690,2024-07-10 08:50:53,-38.0,-78.0,40.9,331,4392,1,0,31853,4485.204677603911,85.280914258365,40
1720590660126,2024-07-10 08:51:00,-5.0,40.0,39.4,243,4407,1,0,31860,4374.036236704035,86.74968914600085,40
1720590666638,2024-07-10 08:51:06,134.0,64.0,37.6,169,4480,0,0,31866,4416.138698003042,89.5458989369577,40
1720590673171,2024-07-10 08:51:13,-12.0,68.0,37.4,249,4429,1,0,31873,4368.803268630896,86.57500983674063,40
1720590680176,2024-07-10 08:51:20,-85.0,80.0,40.3,180,4522,1,0,31880,4449.897639272166,86.5859056481116,40
1720590687071,2024-07-10 08:51:27,87.0,-38.0,34.2,268,4457,1,0,31887,4498.6426841881985,87.69411868488652,40
1720590693774,2024-07-10 08:51:33,-20.0,153.0,41.8,246,4414,0,0,31893,4269.294672425412,86.4278513427937,40
1720590700242,2024-07-10 08:51:40,-29.0,68.0,40.9,230,4569,1,0,31900,4508.445630147934,86.70667395341381,40
1720590707011,2024-07-10 08:51:47,37.0,93.0,39.4,123,4509,1,0,31907,4416.837330036052,88.88432648306988,40
1720590713767,2024-07-10 08:51:53,-28.0,103.0,35.9,84,4450,1,0,31913,4348.442594768844,88.52410676084993,40
1721107429174,2024-07-16 08:23:49,-29.0,-3.0,40.2,-3634,312,1,0,30229,3618.735967157593,-4.993743985823392,41
1721107432599,2024-07-16 08:23:52,18.0,1.0,43.1,-3568,215,1,0,30232,3592.3797126695836,-3.4151624389158646,41
1721107436099,2024-07-16 08:23:56,-24.0,53.0,42.2,-3548,223,1,0,30236,3528.098071199269,-2.7618437347550113,41
1721107451871,2024-07-16 08:24:11,-42.0,121.0,39.1,-2664,2687,1,0,30251,3668.68368764602,-44.38156533388202,41
1721107455297,2024-07-16 08:24:15,-21.0,57.0,39.0,-2855,2596,1,0,30255,3805.006833108188,-41.85737914527475,41
