HitTime,HitLocalTime,HitX,HitY,Arc,OriginX,OriginY,Made,HitBackboard,TimeInSeconds,ShotDistance,ShotAngle,Corner_Right,Wing_Right,TOP,Wing_Left,Corner_Left,ClusterID,Norm_ShotDistance,Norm_ShotAngle,Norm_TimeInSeconds,Norm_HitX,Norm_HitY,Norm_OriginX,Norm_OriginY
1719207522650,2024-06-24 08:38:42,-177.0,73.0,42.8,-5892,3110,0,0,31122,6471.830807429997,-27.986559735300137,0,1,0,0,0,30,0.736961965405735,-0.6989198363968324,-0.2895329650955877,-1.7527915059999866,0.48214072136090685,-1.5167028771730515,-0.32368057370391357
1719207526569,2024-06-24 08:38:46,42.0,8.0,38.6,-4510,5250,1,0,31126,6942.569265048783,-49.02990344358202,0,1,0,0,0,30,1.1208333611437498,-1.0599774062421168,-0.2892948313439514,0.491224624583002,-0.14400320934843616,-1.1587390545229095,0.7708132642323727
1719207530595,2024-06-24 08:38:50,-240.0,203.0,41.3,-2134,6383,0,0,31130,6463.716887364421,-72.96113863259735,1,0,0,0,0,30,0.7303453362137317,-1.4705848524979717,-0.2890566975923151,-2.398330392880024,1.7344285827795929,-0.5433106589970502,1.3502812634762102
1719207534885,2024-06-24 08:38:54,-78.0,268.0,39.5,-263,6361,0,0,31134,6095.807903797494,-88.26087908467144,1,0,0,0,0,30,0.43032792157377125,-1.7330948026023074,-0.2888185638406789,-0.7383732551884985,2.3605725134889357,-0.05868669938893456,1.3390294576656503
1719207538760,2024-06-24 08:38:58,39.0,52.0,38.8,2033,6663,1,0,31138,6905.16886107791,73.21571659513882,0,0,0,0,1,30,1.09033458833031,1.0374889996332755,-0.2885804300890426,0.4604846775887145,0.2798480668240422,0.5360202013380742,1.493486064701519
1719207542933,2024-06-24 08:39:02,27.0,180.0,37.7,4025,5460,0,0,31142,6622.869770726283,52.8671049113543,0,0,0,1,0,30,0.8601291651808618,0.6883515057956835,-0.2883422963374064,0.33752488961156446,1.5128699611439793,1.051985421829451,0.8782168651513541
1719207546990,2024-06-24 08:39:06,114.0,-206.0,38.9,5431,4005,0,0,31146,6782.5518796394035,38.37880009863497,0,0,0,1,0,30,0.9903445598034727,0.43976400946545874,-0.2881041625857701,1.2289833524459022,-2.2054616889145806,1.4161656929192483,0.13406334449841179
1719207551999,2024-06-24 08:39:11,13.0,-99.0,40.7,6743,1140,1,0,31151,6843.100247694753,10.43140801774058,0,0,1,0,0,30,1.0397197195740149,-0.039751870145906545,-0.28780649539622477,0.1940718036382227,-1.1747324491315083,1.7559982076203962,-1.331228639467691
1719207629666,2024-06-24 08:40:29,-14.0,-39.0,44.4,-6556,815,1,0,31229,6597.505589235981,-7.437398590332849,0,0,1,0,0,31,0.8394455273925095,-0.34634135418342743,-0.2831628872393177,-0.08258771931036488,-0.596753436169038,-1.6886912840035104,-1.4974484980327813
1719207633258,2024-06-24 08:40:33,-32.0,403.0,44.0,-5944,3208,0,0,31233,6543.681609002688,-25.382409302803417,0,1,0,0,0,31,0.7955538799565961,-0.6542383333190318,-0.2829247534876814,-0.2670274012760899,3.661025292654494,-1.5301718487923042,-0.2735588932750556
1719207637558,2024-06-24 08:40:37,60.0,-106.0,40.0,-4386,5534,1,0,31237,7181.679190829956,-51.7513626458622,0,1,0,0,0,31,1.3158194717087026,-1.1066716702160335,-0.2826866197360452,0.6756643065487271,-1.2421633339771299,-1.1266207375846913,0.9160638483323285
1719207641817,2024-06-24 08:40:41,-74.0,97.0,39.0,-2267,6138,1,0,31241,6426.7355632544895,-70.04812231405995,1,0,0,0,0,31,0.700188308946128,-1.420603889041255,-0.2824484859844089,-0.6973866591961151,0.7133323265458951,-0.5777601441001391,1.2249770624040655
1719207645618,2024-06-24 08:40:45,-101.0,-41.0,38.4,66,6724,1,0,31245,6767.0609573137435,88.58589028057673,0,0,0,0,1,31,0.9777122331299721,1.3012074293607752,-0.2822103522327727,-0.9740461821447027,-0.616019403267787,0.026530447971338036,1.5246842535398897
1719207650016,2024-06-24 08:40:50,65.0,66.0,39.2,1782,6397,1,0,31250,6559.69892601787,74.82608448126682,0,0,0,0,1,31,0.8086154638129451,1.0651193764204698,-0.28191268504322736,0.7268975515392062,0.4147098365152853,0.4710065114066808,1.3574415035374758
1719207654065,2024-06-24 08:40:54,-60.0,-8.0,39.9,3787,5743,1,0,31254,6919.061352524633,56.220361239777716,0,0,0,1,0,31,1.101663448328085,0.745886021117618,-0.2816745512915911,-0.5539335732227734,-0.2981309461384283,0.9903389748028709,1.0229560035326482
1719207657996,2024-06-24 08:40:57,8.0,133.0,40.9,5336,4025,0,0,31257,6598.124582030867,36.1473991338093,0,0,0,1,0,31,0.8399502952190575,0.4014780687480955,-0.2814959509778639,0.14283855864774353,1.0601197343233775,1.3915589178456134,0.1442922588716481
1719207662280,2024-06-24 08:41:02,-12.0,0.0,38.8,6611,1670,1,0,31262,6830.302262711366,14.152210195169744,0,0,1,0,0,31,1.0292833928225142,0.024088924866574993,-0.28119828378831857,-0.06209442131417321,-0.2210670777434322,1.7218077412022927,-1.0601624085769286
1719207786228,2024-06-24 08:43:06,-74.0,151.0,43.6,-6607,726,0,0,31386,6558.25540826217,-5.0299090509562445,0,0,1,0,0,32,0.8074383235842583,-0.3050341201922267,-0.27381613748759454,-0.6973866591961151,1.2335134382121185,-1.7019012369377775,-1.542967166993683
1719207790124,2024-06-24 08:43:10,79.0,48.0,41.4,-4078,5038,1,0,31390,6494.670815368551,-50.20346520605525,0,1,0,0,0,32,0.755587224472927,-1.0801131491114961,-0.27357800373595825,0.8703506375125479,0.24131613262654414,-1.0468429826091168,0.6623867718760678
1719207793814,2024-06-24 08:43:13,2.0,-34.0,39.4,-76,6451,1,0,31393,6485.469065534119,-89.31089355253394,1,0,0,0,0,32,0.7480835066546645,-1.7511107451884478,-0.27339940342223107,0.08135866465916851,-0.5485885184221655,-0.010250205296621564,1.3850595723452137
1719207797411,2024-06-24 08:43:17,16.0,88.0,40.4,3652,5449,1,0,31397,6477.71695892928,55.85363661925645,0,0,0,1,0,32,0.7417619241832374,0.7395938319045638,-0.2731612696705948,0.22481175063251024,0.6266354746015245,0.9553714523298107,0.8725909622460741
1719207800920,2024-06-24 08:43:20,110.0,79.0,39.2,6438,1490,0,0,31400,6483.402270413274,12.570024928913767,0,0,1,0,0,32,0.7463981046763416,-0.003057900048638948,-0.2729826693568676,1.187996756453519,0.5399386226571539,1.6769975086997786,-1.1522226379360556
1719207811977,2024-06-24 08:43:31,-38.0,-29.0,37.8,325,4239,1,0,31411,4283.409039538485,85.13860488821162,0,0,0,0,1,32,-1.047622457021627,1.2420595817760474,-0.2723278015398679,-0.328507295264665,-0.5004236006752929,0.09361628738261647,0.2537416426652767
1719207817209,2024-06-24 08:43:37,-40.0,-47.0,33.6,300,4247,1,0,31417,4307.439610720039,85.47275121517023,0,0,0,0,1,32,-1.0280263336317779,1.247792799008864,-0.2719706009124135,-0.34900059326085664,-0.673817304564034,0.08714082025797569,0.25783320841457125
1719207826750,2024-06-24 08:43:46,-160.0,125.0,43.0,-6404,832,0,0,31426,6283.898869332637,-6.4600129824424934,0,0,1,0,0,32,0.5837097842559098,-0.32957156335176585,-0.27143479997123193,-1.5785984730323572,0.9830558659283813,-1.6493204438856945,-1.4887539208155305
1719207830875,2024-06-24 08:43:50,-122.0,0.0,41.4,-4133,5308,1,0,31430,6653.043288601089,-52.92341473300713,0,1,0,0,0,32,0.8847346552007742,-1.126781510371811,-0.27119666621959565,-1.1892258111047154,-0.2210670777434322,-1.0610890102833266,0.8004771159147581
1719207834370,2024-06-24 08:43:54,-49.0,-11.0,41.3,-146,6758,1,0,31434,6769.694970971735,-89.1790057267033,1,0,0,0,0,32,0.979860182767231,-1.748847839704095,-0.2709585324679594,-0.4412204342437192,-0.3270298967865518,-0.028381513245615733,1.5420734079743914
1719207837730,2024-06-24 08:43:57,109.0,49.0,38.3,4223,5382,1,0,31437,6735.4201799145385,52.35257180003005,0,0,0,1,0,32,0.9519102422667044,0.6795232474468663,-0.2707799321542322,1.177750107455423,0.25094911617591864,1.103271121456606,0.8383240990957325
1719207841143,2024-06-24 08:44:01,206.0,-162.0,42.6,6714,1463,0,0,31441,6707.808062251036,14.019670223419809,0,0,1,0,0,32,0.9293934880580337,0.02181482999026689,-0.27054179840259596,2.171675060270719,-1.7816104127421024,1.748486665755813,-1.1660316723399247
1719207853313,2024-06-24 08:44:13,-91.0,96.0,35.9,145,4265,0,0,31453,4175.674436543156,86.7600412247536,0,0,0,0,1,32,-1.1354764059645217,1.2698798688676034,-0.26982739714768716,-0.8715796921637443,0.7036993429965206,0.046992924085202885,0.26703923135048396
1719207859142,2024-06-24 08:44:19,-76.0,-158.0,37.9,235,4522,0,0,31459,4690.322057172621,86.19811385513017,0,0,0,0,1,32,-0.7157985631054026,1.2602384291174205,-0.2694701965202328,-0.7178799571923068,-1.7430784785446043,0.07030460573390968,0.3984807810465707
1719207868174,2024-06-24 08:44:28,-153.0,58.0,42.9,-6594,554,0,0,31468,6460.06942687151,-4.403467022065878,0,0,1,0,0,32,0.7273709547336293,-0.29428575055403616,-0.2689343955790512,-1.5068719300456863,0.33764596812028924,-1.6985339940329645,-1.6309358306035153
1719207872172,2024-06-24 08:44:32,-218.0,88.0,42.3,-4167,5431,0,0,31472,6643.963425546532,-53.53197169723286,0,1,0,0,0,32,0.8773303319561971,-1.137223011573414,-0.2686962618274149,-2.172904114921916,0.6266354746015245,-1.069895645572838,0.8633849393101615
1719207876341,2024-06-24 08:44:36,2.0,64.0,41.5,11,6713,1,0,31476,6649.006091138735,89.92244522474259,0,0,0,0,1,32,0.8814424563169541,1.3241397773181627,-0.2684581280757787,0.08135866465916851,0.39544386941653625,0.012284420297128333,1.5190583506346096
1719207880136,2024-06-24 08:44:40,100.0,66.0,38.4,4407,5300,0,0,31480,6778.274485442442,50.54941814459221,0,0,0,1,0,32,0.9868564885530055,0.6485850901884359,-0.2682199943241424,1.0855302664725606,0.4147098365152853,1.150930559493962,0.7963855501654635
1719207884007,2024-06-24 08:44:44,-67.0,-65.0,40.6,6944,446,1,0,31484,7029.597570273849,4.16865829148756,0,0,1,0,0,32,1.1918020199706738,-0.14720690334104491,-0.26798186057250617,-0.6256601162094443,-0.8472110084527751,1.808060963302508,-1.6861719682189915
1719207896246,2024-06-24 08:44:56,24.0,38.0,38.1,149,4300,1,0,31496,4263.832665572138,88.32005632287228,0,0,0,0,1,32,-1.0635863322400751,1.296646302380116,-0.2672674593175974,0.30678494261727696,0.14498629713279906,0.04802899882514541,0.2849398315036475
1719207901530,2024-06-24 08:45:01,-24.0,-129.0,37.8,270,4319,1,0,31501,4457.705687907177,86.21841448716695,0,0,0,0,1,32,-0.9054893965102826,1.260586743385872,-0.26696979212805205,-0.18505420929132324,-1.4637219556127437,0.07937025970840676,0.294657300158222
1719207910632,2024-06-24 08:45:10,102.0,-33.0,40.9,-6473,797,0,0,31510,6627.180773149318,-7.194719209300262,0,0,1,0,0,32,0.8636446428104817,-0.34217750889430165,-0.26643399118687044,1.1060235644687522,-0.5389555348727909,-1.667192733149703,-1.5066545209686941
1719207914413,2024-06-24 08:45:14,-187.0,57.0,41.6,-3980,5474,0,0,31514,6612.922047022784,-55.00017199962096,0,1,0,0,0,32,0.8520171307365235,-1.1624141048034187,-0.2661958574352342,-1.8552579959809448,0.3280129845709147,-1.021459151480525,0.8853771052126196
1719207918258,2024-06-24 08:45:18,-13.0,-27.0,37.6,61,6620,1,0,31518,6647.4119023872745,89.36216149648537,0,0,0,0,1,32,0.8801424489536536,1.3145265388446215,-0.26595772368359794,-0.07234107031226905,-0.4811576335765439,0.02523535454640988,1.4714938987990607
1719207921728,2024-06-24 08:45:21,49.0,131.0,39.1,4111,5762,0,0,31521,6943.198470445735,54.1946810036397,0,0,0,1,0,32,1.1213464570041474,0.7111297963710838,-0.26577912336987075,0.5629511675696729,1.0408537672246283,1.0742610287382153,1.0326734721872226
1719207927624,2024-06-24 08:45:27,-122.0,-41.0,39.1,6734,1348,1,0,31527,6995.288199924289,11.45289453615186,0,0,1,0,0,32,1.1638238812190624,-0.022225404529030986,-0.2654219227424164,-1.1892258111047154,-0.616019403267787,1.7536670394555254,-1.2248479299860333
1719207938455,2024-06-24 08:45:38,11.0,84.0,35.4,350,4390,1,0,31538,4319.323673910072,85.4985393930091,0,0,0,0,1,32,-1.0183352793956886,1.2482352675134094,-0.26476705492541663,0.17357850564203106,0.5881035404040265,0.10009175450725724,0.33096994618321096
1719207944575,2024-06-24 08:45:44,-44.0,74.0,39.5,288,4243,1,0,31544,4182.19858447683,85.44683629833919,0,0,0,0,1,32,-1.1301561825309632,1.2473481559415136,-0.26440985429796227,-0.38998718925324,0.49177370491028133,0.08403259603814812,0.255787425539924
1719207953563,2024-06-24 08:45:53,-163.0,39.0,44.0,-6505,502,0,0,31553,6358.878281583946,-4.175491431831439,0,0,1,0,0,32,0.644852975696271,-0.29037419002757403,-0.26387405335678066,-1.6093384200266447,0.1546192806821736,-1.6754813310692434,-1.6575310079739298
1719207957120,2024-06-24 08:45:57,13.0,-6.0,40.7,-3889,5668,1,0,31557,6886.209407213812,-55.483763641016886,0,1,0,0,0,32,1.0748737907272046,-1.1707114754713313,-0.26363591960514443,0.1940718036382227,-0.2788649790396793,-0.9978884511468326,0.9845975746330119
1719207960711,2024-06-24 08:46:00,-95.0,-77.0,40.0,-8,6841,1,0,31560,6918.547029543125,89.27949261938201,0,0,0,0,1,32,1.1012440352175221,1.3131081224426202,-0.2634573192914172,-0.9125662881561277,-0.9628068110452692,0.007363065282401344,1.5845234026233221
1719207964142,2024-06-24 08:46:04,54.0,-111.0,38.3,4144,5505,1,0,31564,6947.485588326183,53.93503414727796,0,0,0,1,0,32,1.1248424575917886,0.7066748264634715,-0.26321918553978096,0.6141844125601521,-1.2903282517240025,1.0828086453427412,0.9012319224911358
1719207967569,2024-06-24 08:46:07,51.0,-31.0,38.7,6790,1222,1,0,31567,6854.497063971944,10.532877009450175,0,0,1,0,0,32,1.049013440323803,-0.03801088505963915,-0.2630405852260538,0.5834444655658645,-0.519689567774042,1.7681720858147207,-1.2892900905374223
1719207980045,2024-06-24 08:46:20,22.0,49.0,37.5,236,4360,1,0,31580,4316.308260539324,87.15814419990981,0,0,0,0,1,32,-1.0207942476839638,1.2767104417437907,-0.2622666505332359,0.28629164462108525,0.25094911617591864,0.07056362441889531,0.31562657462335647
1719207986512,2024-06-24 08:46:26,65.0,287.0,36.7,318,4108,0,0,31586,3829.3667883868216,86.21180221834395,0,0,0,0,1,32,-1.4178786573653985,1.2604732913724708,-0.2619094499057815,0.7268975515392062,2.5435992009270514,0.09180315658771705,0.18674225352057883
1719207996124,2024-06-24 08:46:36,-74.0,-33.0,42.1,-6575,750,1,0,31596,6547.983659112169,-6.867794312607314,0,0,1,0,0,32,0.7990620572753037,-0.33656819554761036,-0.26131411552669087,-0.6973866591961151,-0.5389555348727909,-1.6936126390182373,-1.5306924697457993
1719208000026,2024-06-24 08:46:40,-74.0,203.0,40.9,-4170,5448,0,0,31600,6654.865964089735,-52.0125045182534,0,1,0,0,0,32,0.8862209858212702,-1.1111522913158687,-0.26107598177505464,-0.6973866591961151,1.7344285827795929,-1.0706727016277948,0.8720795165274123
1719208003766,2024-06-24 08:46:43,44.0,11.0,38.7,103,6843,1,0,31603,6832.254752276147,89.50521560893691,0,0,0,0,1,32,1.0308755824604456,1.316981033287812,-0.2608973814613274,0.5117179225791937,-0.11510425870031263,0.036114139315806384,1.5855462940606457
1719208007382,2024-06-24 08:46:47,59.0,100.0,37.3,3670,5560,0,0,31607,6546.06148764278,56.52113111146902,0,0,0,1,0,32,0.7974945910254995,0.7510465716679947,-0.2606592477096912,0.6654176575506312,0.7422312771940186,0.960033788659552,0.9293614370175357
1719208011073,2024-06-24 08:46:51,278.0,-58.0,43.8,6573,1726,0,0,31611,6542.9107436980985,15.82270447738054,0,0,1,0,0,32,0.7949252652011849,0.05275093858153882,-0.2604211139580549,2.9094337881336196,-0.7797801236071535,1.711965031172839,-1.0315214483318669
1719208025178,2024-06-24 08:47:05,48.0,3.0,37.0,226,4380,1,0,31625,4380.617878792899,87.67122867267058,0,0,0,0,1,32,-0.9683519147518822,1.2855138446358625,-0.259587645827328,0.552704518571577,-0.1921681270953087,0.067973437569039,0.3258554889965928
1719208030729,2024-06-24 08:47:10,35.0,-11.0,36.0,196,4244,1,0,31630,4258.04485650398,87.83308531681334,0,0,0,0,1,32,-1.068306096069225,1.28829094923519,-0.2592899786377827,0.4194980815963311,-0.3270298967865518,0.060202877019470066,0.2562988712585858
1719208041132,2024-06-24 08:47:21,-29.0,-62.0,43.6,-6543,789,1,0,31641,6569.352860061636,-7.443064536490968,0,0,1,0,0,32,0.8164879226608783,-0.3464385693778891,-0.25863511082078294,-0.23628745428180242,-0.8183120578046517,-1.6853240410986972,-1.5107460867179885
1719208045410,2024-06-24 08:47:25,-34.0,-99.0,38.3,-3828,5557,1,0,31645,6810.636680957222,-56.146604012454546,0,1,0,0,0,32,1.0132467716504308,-1.182084360742052,-0.2583969770691467,-0.28752069927228163,-1.1747324491315083,-0.9820883113627091,0.9278270998615502
1719208049121,2024-06-24 08:47:29,-43.0,-170.0,39.7,200,6728,1,0,31649,6902.278826590534,87.98244138132156,0,0,0,0,1,32,1.0879778623087903,1.2908535713374831,-0.25815884331751043,-0.37974054025514414,-1.8586742811370984,0.06123895175941259,1.5267300364145369
1719208052633,2024-06-24 08:47:32,-78.0,219.0,36.0,4237,5099,0,0,31652,6514.109685904898,48.51620069477437,0,0,0,1,0,32,0.7714389702642189,0.6136995434058047,-0.25798024300378325,-0.7383732551884985,1.888556319569585,1.1068973830464048,0.6935849607144385
1719208056256,2024-06-24 08:47:36,29.0,11.0,40.9,6561,1227,1,0,31656,6644.221549587281,10.545492881072818,0,0,1,0,0,32,0.8775408234386587,-0.03779442440525375,-0.25774210925214697,0.3580181876077561,-0.11510425870031263,1.7088568069530112,-1.2867328619441132
1719208069357,2024-06-24 08:47:49,8.0,131.0,38.8,174,4344,1,0,31669,4216.269085340735,87.74360741363917,0,0,0,0,1,32,-1.1023728338190721,1.286755704897466,-0.25696817455932913,0.14283855864774353,1.0408537672246283,0.05450446594978618,0.3074434431247674
1719208074716,2024-06-24 08:47:54,-29.0,17.0,37.1,236,4367,1,0,31674,4358.0643639120335,86.51387575222769,0,0,0,0,1,32,-0.9867435483564755,1.265656209903413,-0.2566705073697838,-0.23628745428180242,-0.05730635740406558,0.07056362441889531,0.3192066946539892
1719208083289,2024-06-24 08:48:03,-150.0,30.0,38.9,-6691,573,0,0,31683,6563.499828597544,-4.745518144954633,0,0,1,0,0,32,0.8117149721592666,-0.3001545967272068,-0.25613470642860225,-1.4761319830513988,0.06792242873780302,-1.7236588064765705,-1.6212183619489409
1719208087197,2024-06-24 08:48:07,-41.0,39.0,39.4,-4283,5339,1,0,31687,6788.561261416148,-51.32701060610539,0,1,0,0,0,32,0.9952450087318024,-1.099390721030511,-0.25589657267696597,-0.3592472422589525,0.1546192806821736,-1.0999418130311711,0.8163319331932744
1719208090928,2024-06-24 08:48:10,23.0,0.0,38.9,158,6787,1,0,31690,6788.342507563978,88.86048174946085,0,0,0,0,1,32,0.9950666223153187,1.3059188160030284,-0.2557179723632388,0.2965382936191811,-0.2210670777434322,0.05036016699001609,1.556905333815584
1719208094455,2024-06-24 08:48:14,18.0,65.0,39.3,4330,5255,1,0,31694,6747.550963127289,50.27923094831681,0,0,0,1,0,32,0.9618024883917169,0.6439492711929921,-0.2554798386116025,0.24530504862870192,0.4050768529659108,1.1309861207500684,0.7733704928256818
1719208097793,2024-06-24 08:48:17,160.0,77.0,40.1,6463,1402,0,0,31697,6440.7634640623155,11.871706219416978,0,0,1,0,0,32,0.7116275907282326,-0.015039515695071384,-0.2553012382978753,1.7003292063583106,0.5206726555584049,1.6834729758244193,-1.1972298611782954
1719208110411,2024-06-24 08:48:30,-10.0,87.0,36.1,248,4333,1,0,31710,4253.831214329031,86.52280770839513,0,0,0,0,1,32,-1.071742179687759,1.2658094626579415,-0.2545273036050575,-0.04160112331798154,0.61700249105215,0.07367184863872288,0.3018175402194874
1719208116864,2024-06-24 08:48:36,11.0,63.0,34.1,304,4212,1,0,31716,4159.332879200701,85.96051112655493,0,0,0,0,1,32,-1.1488023969135357,1.2561616880368562,-0.25417010297760306,0.17357850564203106,0.3858108858671618,0.08817689499791821,0.2399326082614077
1719292785280,2024-06-25 08:19:45,14.0,-20.0,39.0,-3474,473,1,0,29985,3522.668448775729,-8.044994871606926,0,0,1,0,0,33,-1.667980848489932,-0.35676637217510293,-0.3572224839981945,0.20431845263631856,-0.41372674873092236,-0.8903956968777957,-1.6723629338151225
1719292788949,2024-06-25 08:19:48,-68.0,-114.0,37.2,-3552,419,1,0,29988,3524.53472106603,-8.697960552519264,0,0,1,0,0,33,-1.6664589661425049,-0.3679698294398243,-0.3570438836844673,-0.6359067652075401,-1.319227202372126,-0.9105991543066749,-1.6999810026228606
1719292792533,2024-06-25 08:19:52,-108.0,18.0,41.7,-3529,339,1,0,29992,3436.027066249624,-5.360494414109558,0,0,1,0,0,33,-1.7386339848561583,-0.31070623910551426,-0.35680574993283104,-1.0457727251313735,-0.04767337385469107,-0.9046417245520054,-1.7408966601158058
1719292807582,2024-06-25 08:20:07,-68.0,-20.0,37.3,-2826,2921,1,0,30007,4031.878594402366,-46.839186893589385,0,1,0,0,0,33,-1.252737083800641,-1.022389520746102,-0.35591274836419506,-0.6359067652075401,-0.41372674873092236,-0.7225515890071068,-0.4203438145309968
1719292811188,2024-06-25 08:20:11,-30.0,-10.0,33.6,-2540,2935,1,0,30011,3869.512243164505,-49.559309782328015,0,1,0,0,0,33,-1.3851413878506,-1.0690608565139998,-0.35567461461255884,-0.24653410327989828,-0.3173969132371773,-0.6484722451012164,-0.41318357446973136
1719292814771,2024-06-25 08:20:14,37.0,-3.0,30.1,-2592,2923,1,0,30014,3933.5883109446013,-48.06042480728935,0,1,0,0,0,33,-1.3328895074825244,-1.043343281680487,-0.3554960142988316,0.4399913795925228,-0.24996602839155574,-0.6619412167204692,-0.41932092309367314
1719292818762,2024-06-25 08:20:18,-10.0,26.0,31.9,-1212,3509,1,0,30018,3684.5750094142472,-70.96020016985477,1,0,0,0,0,33,-1.5359514882251266,-1.4362531422534888,-0.35525788054719537,-0.04160112331798154,0.029390494540304988,-0.30449543144029834,-0.11961373195784897
1719292822489,2024-06-25 08:20:22,-42.0,120.0,32.8,-1478,3614,1,0,30022,3777.582825035078,-67.65781463086527,1,0,0,0,0,33,-1.4601067395774068,-1.3795914579732245,-0.3550197467955591,-0.36949389125704835,0.9348909481815088,-0.3733944016464762,-0.06591193149835828
1719292826016,2024-06-25 08:20:26,-125.0,116.0,36.1,-1373,3618,1,0,30026,3717.7288766127094,-70.38557015339654,1,0,0,0,0,33,-1.508915623469218,-1.426393752976826,-0.35478161304392286,-1.2199657580990029,0.8963590139840107,-0.34619743972298495,-0.06386614862371102
1719292829881,2024-06-25 08:20:29,21.0,230.0,35.2,69,3820,0,0,30029,3590.320877024782,89.23397394140918,0,0,0,0,1,33,-1.6128125663223833,1.312327121881147,-0.3546030127301956,0.2760449956229894,1.9945191386127046,0.027307504026294928,0.03944588654597582
1719292833379,2024-06-25 08:20:33,54.0,-61.0,31.5,-42,3710,1,0,30033,3772.2217591228646,-88.54171120101184,1,0,0,0,0,33,-1.4644785087011254,-1.7379132650513367,-0.3543648789785594,0.6141844125601521,-0.8086790742552771,-0.0014435700071101097,-0.016813142506823944
1719292837086,2024-06-25 08:20:37,4.0,18.0,28.8,31,3803,1,0,30037,3785.0962999638464,89.59129199264696,0,0,0,0,1,33,-1.4539797532199745,1.3184579150207845,-0.3541267452269231,0.10185196265536019,-0.04767337385469107,0.01746479399684095,0.030751309328724948
1719292840891,2024-06-25 08:20:40,-40.0,-137.0,33.8,1066,3480,1,0,30040,3782.317411323381,72.99750652313344,0,0,0,0,1,33,-1.4562458435377532,1.0337449939559356,-0.35394814491319593,-0.34900059326085664,-1.5407858240077397,0.28554913295696904,-0.13444565779904163
1719292844388,2024-06-25 08:20:44,-41.0,9.0,29.9,1014,3462,1,0,30044,3610.572530776802,73.01044139453029,0,0,0,0,1,33,-1.5962980231276003,1.0339669279459682,-0.35371001116155965,-0.3592472422589525,-0.13437022579906163,0.27208016133771623,-0.14365168073495432
1719292848005,2024-06-25 08:20:48,-63.0,-199.0,35.7,1067,3595,0,0,30048,3958.7038282751087,73.41443221786665,0,0,0,0,1,33,-1.3124086469615603,1.04089852336805,-0.3534718774099234,-0.5846735202170609,-2.138030804068959,0.28580815164195467,-0.07562940015293279
1719292852089,2024-06-25 08:20:52,90.0,74.0,31.3,2396,2978,1,0,30052,3708.214125424798,51.54771429860483,0,0,0,1,0,33,-1.5166745833746382,0.6657136600749712,-0.35323374365828714,0.9830637764916021,0.49177370491028133,0.6300439839878582,-0.3911914085672733
1719292855705,2024-06-25 08:20:55,-61.0,-64.0,31.2,2275,3085,1,0,30055,3920.8541161333715,53.43113331660072,0,0,0,1,0,33,-1.3432738154919313,0.6980289947035815,-0.35305514334455995,-0.5641802222208693,-0.8375780249034006,0.5987027231045968,-0.33646671667045897
1719292859308,2024-06-25 08:20:59,-95.0,-100.0,34.1,2349,3207,1,0,30059,4112.102260401606,53.53417581202551,0,0,0,1,0,33,-1.187317379631734,0.6997969776584113,-0.35281700959292367,-0.9125662881561277,-1.1843654326808828,0.6178701057935335,-0.2740703389937174
1719292874360,2024-06-25 08:21:14,-3.0,28.0,37.4,4070,845,1,0,30074,4154.132641117758,11.342391603498157,0,0,1,0,0,33,-1.1530430163461765,-0.02412139220465026,-0.3519240080242877,0.030125419668689323,0.048656461639054,1.0636412626538045,-1.4821051264729268
1719292877691,2024-06-25 08:21:17,-163.0,-115.0,35.3,4116,902,0,0,30077,4398.196221179769,13.369565925460307,0,0,1,0,0,33,-0.9540173671541737,0.010660467773826298,-0.3517454077105605,-1.6093384200266447,-1.3288601859215006,1.0755561221631436,-1.4529527205092034
1719292881234,2024-06-25 08:21:21,146.0,-99.0,36.7,4096,867,0,0,30081,4066.4057839817215,13.742351435033726,0,0,1,0,0,33,-1.22458132078569,0.017056648534165355,-0.3515072739589243,1.556876120384969,-1.1747324491315083,1.0703757484634309,-1.4708533206623668
1719292903381,2024-06-25 08:21:43,-234.0,16.0,40.8,-4352,438,0,0,30103,4139.566160843428,-5.8510709462571455,0,0,1,0,0,33,-1.1649214915873587,-0.31912345516089924,-0.35019753832492484,-2.336850498891449,-0.06693934095344009,-1.1178141022951797,-1.690263533968286
1719292906875,2024-06-25 08:21:46,-35.0,-36.0,36.7,-4550,415,1,0,30106,4537.469118352212,-5.7043108433302745,0,0,1,0,0,33,-0.8404449989722692,-0.31660537405897976,-0.35001893801119766,-0.2977673482703775,-0.5678544855209144,-1.1690998019223346,-1.7020267854975077
1719292910383,2024-06-25 08:21:50,-115.0,-81.0,37.1,-4527,548,1,0,30110,4456.61138085878,-8.113738885060757,0,0,1,0,0,33,-0.9063817671403754,-0.3579458684938977,-0.3497808042595614,-1.1174992681180445,-1.0013387452427673,-1.1631423721676653,-1.6340045049154863
1719292913999,2024-06-25 08:21:53,-15.0,59.0,35.1,-4113,1902,1,0,30113,4493.356540493977,-24.214954394553686,0,1,0,0,0,33,-0.8764173240669728,-0.6342073706583449,-0.3496022039458342,-0.09283436830846072,0.3472789516696637,-1.055908636583614,-0.9415070018473873
1719292917600,2024-06-25 08:21:57,-124.0,-39.0,40.4,-4343,2060,1,0,30117,4712.29901428167,-26.450862150149682,0,1,0,0,0,33,-0.6978770929918282,-0.6725706380090555,-0.3493640701941979,-1.209719109100907,-0.596753436169038,-1.115482934130309,-0.8606985782988203
