HitTime,HitLocalTime,HitX,HitY,Arc,OriginX,OriginY,Made,HitBackboard
1719293788980,Tue Jun 25 2024 08:36:28 GMT+0300 (Israel Daylight Time),-58.0,-6.0,33.4,255,4339,TRUE,FALSE
1719293795687,Tue Jun 25 2024 08:36:35 GMT+0300 (Israel Daylight Time),-245.0,66.0,32.4,225,4292,FALSE,FALSE
1719293802493,Tue Jun 25 2024 08:36:42 GMT+0300 (Israel Daylight Time),32.0,59.0,36.0,186,4376,TRUE,FALSE
1719293809038,Tue Jun 25 2024 08:36:49 GMT+0300 (Israel Daylight Time),-98.0,148.0,34.9,231,4263,FALSE,FALSE
1719293814629,Tue Jun 25 2024 08:36:54 GMT+0300 (Israel Daylight Time),-32.0,97.0,34.7,395,4119,TRUE,FALSE
1719293822185,Tue Jun 25 2024 08:37:02 GMT+0300 (Israel Daylight Time),-38.0,102.0,39.4,192,4459,TRUE,FALSE
1719293828379,Tue Jun 25 2024 08:37:08 GMT+0300 (Israel Daylight Time),-52.0,-109.0,31.0,198,4328,TRUE,FALSE
1719293834143,Tue Jun 25 2024 08:37:14 GMT+0300 (Israel Daylight Time),-29.0,154.0,38.7,159,4475,TRUE,FALSE
1719293842244,Tue Jun 25 2024 08:37:22 GMT+0300 (Israel Daylight Time),34.0,53.0,33.3,177,4359,TRUE,FALSE
1719293848803,Tue Jun 25 2024 08:37:28 GMT+0300 (Israel Daylight Time),-47.0,152.0,34.3,158,4283,TRUE,FALSE
1719293855319,Tue Jun 25 2024 08:37:35 GMT+0300 (Israel Daylight Time),-40.0,-39.0,30.8,228,4137,TRUE,FALSE
1719293861431,Tue Jun 25 2024 08:37:41 GMT+0300 (Israel Daylight Time),-89.0,99.0,34.1,227,4385,FALSE,FALSE
1719293868493,Tue Jun 25 2024 08:37:48 GMT+0300 (Israel Daylight Time),42.0,-128.0,36.1,190,4384,TRUE,FALSE
1719293875126,Tue Jun 25 2024 08:37:55 GMT+0300 (Israel Daylight Time),27.0,142.0,34.0,241,4252,TRUE,FALSE
1719293881600,Tue Jun 25 2024 08:38:01 GMT+0300 (Israel Daylight Time),9.0,174.0,35.3,117,4082,TRUE,FALSE
1719293888270,Tue Jun 25 2024 08:38:08 GMT+0300 (Israel Daylight Time),65.0,41.0,38.4,282,4399,TRUE,FALSE
1719293894466,Tue Jun 25 2024 08:38:14 GMT+0300 (Israel Daylight Time),6.0,204.0,34.2,12,4351,FALSE,FALSE
1719293901558,Tue Jun 25 2024 08:38:21 GMT+0300 (Israel Daylight Time),4.0,12.0,32.7,169,4244,TRUE,FALSE
1719293908035,Tue Jun 25 2024 08:38:28 GMT+0300 (Israel Daylight Time),-30.0,-34.0,36.3,252,4285,TRUE,FALSE
1719293914658,Tue Jun 25 2024 08:38:34 GMT+0300 (Israel Daylight Time),-62.0,112.0,39.2,260,4380,TRUE,FALSE
1719293921090,Tue Jun 25 2024 08:38:41 GMT+0300 (Israel Daylight Time),-64.0,-210.0,35.6,229,4354,FALSE,FALSE
1719293925188,Tue Jun 25 2024 08:38:45 GMT+0300 (Israel Daylight Time),576.0,222.0,48.6,733,2636,FALSE,FALSE
1719293928480,Tue Jun 25 2024 08:38:48 GMT+0300 (Israel Daylight Time),97.0,104.0,34.3,290,4564,FALSE,FALSE
1719293934819,Tue Jun 25 2024 08:38:54 GMT+0300 (Israel Daylight Time),94.0,-145.0,36.0,160,4379,FALSE,FALSE
1719293940480,Tue Jun 25 2024 08:39:00 GMT+0300 (Israel Daylight Time),-37.0,49.0,38.5,288,4347,TRUE,FALSE
1719293948065,Tue Jun 25 2024 08:39:08 GMT+0300 (Israel Daylight Time),19.0,-23.0,30.4,147,4102,TRUE,FALSE
1719293954537,Tue Jun 25 2024 08:39:14 GMT+0300 (Israel Daylight Time),-59.0,93.0,34.2,234,4437,TRUE,FALSE
1719293961126,Tue Jun 25 2024 08:39:21 GMT+0300 (Israel Daylight Time),-99.0,59.0,34.1,235,4338,TRUE,FALSE
1719293968967,Tue Jun 25 2024 08:39:28 GMT+0300 (Israel Daylight Time),4.0,-64.0,35.3,128,4404,TRUE,FALSE
1719293975452,Tue Jun 25 2024 08:39:35 GMT+0300 (Israel Daylight Time),-40.0,105.0,35.0,314,4204,TRUE,FALSE
1719293982176,Tue Jun 25 2024 08:39:42 GMT+0300 (Israel Daylight Time),12.0,-3.0,32.9,213,4268,TRUE,FALSE
1719293989889,Tue Jun 25 2024 08:39:49 GMT+0300 (Israel Daylight Time),48.0,110.0,36.5,126,4463,TRUE,FALSE
1719293994923,Tue Jun 25 2024 08:39:54 GMT+0300 (Israel Daylight Time),-105.0,160.0,38.5,231,4189,FALSE,FALSE
1719294001717,Tue Jun 25 2024 08:40:01 GMT+0300 (Israel Daylight Time),-68.0,12.0,36.3,186,4366,TRUE,FALSE
1719294007991,Tue Jun 25 2024 08:40:07 GMT+0300 (Israel Daylight Time),-116.0,-159.0,35.6,201,4393,FALSE,FALSE
1719294014822,Tue Jun 25 2024 08:40:14 GMT+0300 (Israel Daylight Time),-18.0,126.0,35.0,277,4421,FALSE,FALSE
1719294022254,Tue Jun 25 2024 08:40:22 GMT+0300 (Israel Daylight Time),10.0,-72.0,33.7,124,4380,TRUE,FALSE
1719294029039,Tue Jun 25 2024 08:40:29 GMT+0300 (Israel Daylight Time),7.0,62.0,34.1,212,4317,TRUE,FALSE
1719294164759,Tue Jun 25 2024 08:42:44 GMT+0300 (Israel Daylight Time),-55.0,63.0,32.3,175,4232,TRUE,FALSE
1719294170621,Tue Jun 25 2024 08:42:50 GMT+0300 (Israel Daylight Time),56.0,32.0,37.8,148,4337,TRUE,FALSE
1719294177060,Tue Jun 25 2024 08:42:57 GMT+0300 (Israel Daylight Time),69.0,-182.0,36.3,159,4378,FALSE,FALSE
1719294184028,Tue Jun 25 2024 08:43:04 GMT+0300 (Israel Daylight Time),39.0,197.0,37.8,273,4364,FALSE,FALSE
1719294191299,Tue Jun 25 2024 08:43:11 GMT+0300 (Israel Daylight Time),-46.0,-17.0,34.6,256,4370,TRUE,FALSE
1719294197946,Tue Jun 25 2024 08:43:17 GMT+0300 (Israel Daylight Time),-41.0,91.0,37.9,224,4290,TRUE,FALSE
1719294204068,Tue Jun 25 2024 08:43:24 GMT+0300 (Israel Daylight Time),30.0,36.0,35.1,251,4431,TRUE,FALSE
1719294210625,Tue Jun 25 2024 08:43:30 GMT+0300 (Israel Daylight Time),30.0,31.0,33.9,277,4349,TRUE,FALSE
1719294217580,Tue Jun 25 2024 08:43:37 GMT+0300 (Israel Daylight Time),23.0,229.0,33.0,234,4259,FALSE,FALSE
1719294224225,Tue Jun 25 2024 08:43:44 GMT+0300 (Israel Daylight Time),-76.0,-4.0,33.4,200,4370,TRUE,FALSE
1719294230801,Tue Jun 25 2024 08:43:50 GMT+0300 (Israel Daylight Time),-112.0,-104.0,30.1,103,4283,TRUE,FALSE
1719294237792,Tue Jun 25 2024 08:43:57 GMT+0300 (Israel Daylight Time),-18.0,-87.0,36.1,312,4434,TRUE,FALSE
1719294244544,Tue Jun 25 2024 08:44:04 GMT+0300 (Israel Daylight Time),32.0,-72.0,28.9,346,4270,TRUE,FALSE
1719294251804,Tue Jun 25 2024 08:44:11 GMT+0300 (Israel Daylight Time),21.0,-110.0,31.9,182,4358,TRUE,FALSE
1719294257954,Tue Jun 25 2024 08:44:17 GMT+0300 (Israel Daylight Time),-13.0,-65.0,32.6,286,4215,TRUE,FALSE
1719294264377,Tue Jun 25 2024 08:44:24 GMT+0300 (Israel Daylight Time),9.0,-115.0,31.4,272,4278,TRUE,FALSE
1719294270874,Tue Jun 25 2024 08:44:30 GMT+0300 (Israel Daylight Time),-63.0,73.0,35.6,315,4224,TRUE,FALSE
1719294277280,Tue Jun 25 2024 08:44:37 GMT+0300 (Israel Daylight Time),-141.0,-59.0,36.1,213,4439,FALSE,FALSE
1719294284277,Tue Jun 25 2024 08:44:44 GMT+0300 (Israel Daylight Time),27.0,94.0,33.8,174,4395,TRUE,FALSE
1719294290650,Tue Jun 25 2024 08:44:50 GMT+0300 (Israel Daylight Time),-3.0,110.0,34.0,246,4387,TRUE,FALSE
1719294297829,Tue Jun 25 2024 08:44:57 GMT+0300 (Israel Daylight Time),-8.0,124.0,33.8,194,4330,TRUE,FALSE
1719294304131,Tue Jun 25 2024 08:45:04 GMT+0300 (Israel Daylight Time),-26.0,53.0,34.4,226,4335,TRUE,FALSE
1719294311246,Tue Jun 25 2024 08:45:11 GMT+0300 (Israel Daylight Time),-97.0,-38.0,36.7,238,4435,TRUE,FALSE
1719294317620,Tue Jun 25 2024 08:45:17 GMT+0300 (Israel Daylight Time),21.0,85.0,31.7,190,4265,TRUE,FALSE
1719294324680,Tue Jun 25 2024 08:45:24 GMT+0300 (Israel Daylight Time),-12.0,68.0,32.2,282,4101,TRUE,FALSE
1719294339348,Tue Jun 25 2024 08:45:39 GMT+0300 (Israel Daylight Time),-130.0,202.0,42.1,-3093,6119,FALSE,FALSE
1719294355042,Tue Jun 25 2024 08:45:55 GMT+0300 (Israel Daylight Time),-90.0,24.0,38.9,-1650,6148,TRUE,FALSE
1720589080518,Wed Jul 10 2024 08:24:40 GMT+0300 (Israel Daylight Time),89.0,-5.0,41.2,187,4383,TRUE,FALSE
1720589086818,Wed Jul 10 2024 08:24:46 GMT+0300 (Israel Daylight Time),-22.0,78.0,41.1,319,4522,TRUE,FALSE
1720589093122,Wed Jul 10 2024 08:24:53 GMT+0300 (Israel Daylight Time),-2.0,82.0,40.2,256,4302,TRUE,FALSE
1720589099772,Wed Jul 10 2024 08:24:59 GMT+0300 (Israel Daylight Time),3.0,110.0,41.0,182,4493,TRUE,FALSE
1720589106555,Wed Jul 10 2024 08:25:06 GMT+0300 (Israel Daylight Time),-9.0,-7.0,39.3,257,4319,TRUE,FALSE
1720589113172,Wed Jul 10 2024 08:25:13 GMT+0300 (Israel Daylight Time),-28.0,126.0,40.0,309,4301,TRUE,FALSE
1720589119909,Wed Jul 10 2024 08:25:19 GMT+0300 (Israel Daylight Time),84.0,-55.0,39.6,210,4411,TRUE,FALSE
1720589126752,Wed Jul 10 2024 08:25:26 GMT+0300 (Israel Daylight Time),37.0,165.0,42.2,136,4473,TRUE,FALSE
1720589133360,Wed Jul 10 2024 08:25:33 GMT+0300 (Israel Daylight Time),-14.0,-53.0,41.6,281,4367,TRUE,FALSE
1720589140020,Wed Jul 10 2024 08:25:40 GMT+0300 (Israel Daylight Time),70.0,-51.0,41.0,284,4169,TRUE,FALSE
1720589223454,Wed Jul 10 2024 08:27:03 GMT+0300 (Israel Daylight Time),-58.0,-29.0,38.5,294,4357,TRUE,FALSE
1720589230061,Wed Jul 10 2024 08:27:10 GMT+0300 (Israel Daylight Time),2.0,17.0,37.6,246,4385,TRUE,FALSE
1720589236562,Wed Jul 10 2024 08:27:16 GMT+0300 (Israel Daylight Time),80.0,139.0,39.6,241,4305,TRUE,FALSE
1720589243437,Wed Jul 10 2024 08:27:23 GMT+0300 (Israel Daylight Time),75.0,58.0,40.0,177,4316,TRUE,FALSE
1720589250485,Wed Jul 10 2024 08:27:30 GMT+0300 (Israel Daylight Time),73.0,84.0,37.7,326,4484,TRUE,FALSE
1720589257075,Wed Jul 10 2024 08:27:37 GMT+0300 (Israel Daylight Time),-131.0,30.0,39.9,251,4494,TRUE,FALSE
1720589264115,Wed Jul 10 2024 08:27:44 GMT+0300 (Israel Daylight Time),-15.0,49.0,40.9,241,4370,TRUE,FALSE
1720589271111,Wed Jul 10 2024 08:27:51 GMT+0300 (Israel Daylight Time),84.0,-41.0,40.7,195,4481,TRUE,FALSE
1720589277826,Wed Jul 10 2024 08:27:57 GMT+0300 (Israel Daylight Time),-70.0,15.0,36.3,151,4399,TRUE,FALSE
1720589284684,Wed Jul 10 2024 08:28:04 GMT+0300 (Israel Daylight Time),-39.0,58.0,41.0,379,4281,TRUE,FALSE
1720589387753,Wed Jul 10 2024 08:29:47 GMT+0300 (Israel Daylight Time),-167.0,95.0,43.3,-4291,803,FALSE,FALSE
1720589391973,Wed Jul 10 2024 08:29:51 GMT+0300 (Israel Daylight Time),78.0,76.0,42.5,-4350,739,TRUE,FALSE
1720589395462,Wed Jul 10 2024 08:29:55 GMT+0300 (Israel Daylight Time),-24.0,143.0,40.2,-4366,696,FALSE,FALSE
1720589399411,Wed Jul 10 2024 08:29:59 GMT+0300 (Israel Daylight Time),245.0,-92.0,45.5,-1980,1672,FALSE,TRUE
1720589403803,Wed Jul 10 2024 08:30:03 GMT+0300 (Israel Daylight Time),-80.0,-24.0,46.8,-2229,1663,TRUE,TRUE
1720589406941,Wed Jul 10 2024 08:30:06 GMT+0300 (Israel Daylight Time),144.0,-32.0,43.6,-2182,1667,FALSE,TRUE
1720589410783,Wed Jul 10 2024 08:30:10 GMT+0300 (Israel Daylight Time),23.0,92.0,40.6,-3068,3294,TRUE,FALSE
1720589414320,Wed Jul 10 2024 08:30:14 GMT+0300 (Israel Daylight Time),-124.0,75.0,40.8,-3144,3506,FALSE,FALSE
1720589418244,Wed Jul 10 2024 08:30:18 GMT+0300 (Israel Daylight Time),7.0,-13.0,43.6,-3181,3431,TRUE,FALSE
1720589422023,Wed Jul 10 2024 08:30:22 GMT+0300 (Israel Daylight Time),104.0,12.0,38.6,-1657,4372,TRUE,FALSE
1720589425479,Wed Jul 10 2024 08:30:25 GMT+0300 (Israel Daylight Time),-19.0,33.0,39.5,-1801,4558,TRUE,FALSE
1720589428909,Wed Jul 10 2024 08:30:28 GMT+0300 (Israel Daylight Time),45.0,-70.0,40.4,-1793,4384,TRUE,FALSE
1720589432803,Wed Jul 10 2024 08:30:32 GMT+0300 (Israel Daylight Time),4.0,17.0,38.2,-260,4578,TRUE,FALSE
1720589436677,Wed Jul 10 2024 08:30:36 GMT+0300 (Israel Daylight Time),-61.0,84.0,38.7,-282,4433,TRUE,FALSE
1720589440619,Wed Jul 10 2024 08:30:40 GMT+0300 (Israel Daylight Time),37.0,93.0,36.4,-288,4638,TRUE,FALSE
1720589444571,Wed Jul 10 2024 08:30:44 GMT+0300 (Israel Daylight Time),34.0,225.0,35.6,1178,4457,FALSE,FALSE
1720589448335,Wed Jul 10 2024 08:30:48 GMT+0300 (Israel Daylight Time),-16.0,130.0,35.1,1170,4430,TRUE,FALSE
1720589452202,Wed Jul 10 2024 08:30:52 GMT+0300 (Israel Daylight Time),-37.0,-6.0,38.9,1226,4446,TRUE,FALSE
1720589456251,Wed Jul 10 2024 08:30:56 GMT+0300 (Israel Daylight Time),-35.0,140.0,39.9,2342,4239,FALSE,FALSE
1720589460179,Wed Jul 10 2024 08:31:00 GMT+0300 (Israel Daylight Time),82.0,134.0,38.8,2464,4005,FALSE,FALSE
1720589464032,Wed Jul 10 2024 08:31:04 GMT+0300 (Israel Daylight Time),35.0,197.0,36.5,2419,4107,FALSE,FALSE
1720589468236,Wed Jul 10 2024 08:31:08 GMT+0300 (Israel Daylight Time),-48.0,104.0,43.3,3744,3152,TRUE,FALSE
1720589471729,Wed Jul 10 2024 08:31:11 GMT+0300 (Israel Daylight Time),228.0,-10.0,35.8,3883,3182,FALSE,FALSE
1720589475524,Wed Jul 10 2024 08:31:15 GMT+0300 (Israel Daylight Time),-83.0,-18.0,39.5,3719,3148,TRUE,FALSE
1720589479928,Wed Jul 10 2024 08:31:19 GMT+0300 (Israel Daylight Time),-125.0,-59.0,34.9,4785,881,TRUE,FALSE
1720589483461,Wed Jul 10 2024 08:31:23 GMT+0300 (Israel Daylight Time),-216.0,102.0,40.2,4648,1105,TRUE,FALSE
1720589487202,Wed Jul 10 2024 08:31:27 GMT+0300 (Israel Daylight Time),-83.0,94.0,38.6,4708,1246,TRUE,FALSE
1720589505934,Wed Jul 10 2024 08:31:45 GMT+0300 (Israel Daylight Time),-190.0,83.0,42.2,-4834,754,FALSE,FALSE
1720589509667,Wed Jul 10 2024 08:31:49 GMT+0300 (Israel Daylight Time),4.0,-30.0,42.6,-4744,942,TRUE,FALSE
1720589513361,Wed Jul 10 2024 08:31:53 GMT+0300 (Israel Daylight Time),56.0,-22.0,41.8,-4838,852,TRUE,FALSE
1720589517378,Wed Jul 10 2024 08:31:57 GMT+0300 (Israel Daylight Time),-3.0,59.0,45.2,-2581,1730,TRUE,TRUE
1720589521453,Wed Jul 10 2024 08:32:01 GMT+0300 (Israel Daylight Time),20.0,81.0,51.6,-2651,1654,TRUE,TRUE
1720589525262,Wed Jul 10 2024 08:32:05 GMT+0300 (Israel Daylight Time),-48.0,67.0,42.9,-4760,1764,TRUE,FALSE
1720589529733,Wed Jul 10 2024 08:32:09 GMT+0300 (Israel Daylight Time),29.0,-59.0,40.2,-3598,3892,TRUE,FALSE
1720589533464,Wed Jul 10 2024 08:32:13 GMT+0300 (Israel Daylight Time),-63.0,92.0,41.9,-3723,3901,TRUE,FALSE
1720589537323,Wed Jul 10 2024 08:32:17 GMT+0300 (Israel Daylight Time),-107.0,55.0,40.6,-3758,3995,TRUE,FALSE
1720589541392,Wed Jul 10 2024 08:32:21 GMT+0300 (Israel Daylight Time),-80.0,-19.0,40.5,-1850,4914,TRUE,FALSE
1720589545313,Wed Jul 10 2024 08:32:25 GMT+0300 (Israel Daylight Time),40.0,-79.0,42.2,-2116,4779,TRUE,FALSE
1720589549161,Wed Jul 10 2024 08:32:29 GMT+0300 (Israel Daylight Time),-91.0,122.0,41.3,-2067,4786,FALSE,FALSE
1720589553179,Wed Jul 10 2024 08:32:33 GMT+0300 (Israel Daylight Time),-91.0,-41.0,42.3,-467,5161,TRUE,FALSE
1720589557093,Wed Jul 10 2024 08:32:37 GMT+0300 (Israel Daylight Time),-27.0,51.0,42.5,-541,5216,TRUE,FALSE
1720589561024,Wed Jul 10 2024 08:32:41 GMT+0300 (Israel Daylight Time),44.0,-97.0,42.5,-455,5246,TRUE,FALSE
1720589565041,Wed Jul 10 2024 08:32:45 GMT+0300 (Israel Daylight Time),141.0,5.0,38.7,1065,5113,FALSE,FALSE
1720589568590,Wed Jul 10 2024 08:32:48 GMT+0300 (Israel Daylight Time),18.0,-57.0,40.6,1228,5061,TRUE,FALSE
1720589572334,Wed Jul 10 2024 08:32:52 GMT+0300 (Israel Daylight Time),-113.0,17.0,40.4,1349,5175,TRUE,FALSE
1720589576479,Wed Jul 10 2024 08:32:56 GMT+0300 (Israel Daylight Time),-200.0,19.0,42.9,2937,4675,FALSE,FALSE
1720589580271,Wed Jul 10 2024 08:33:00 GMT+0300 (Israel Daylight Time),-112.0,31.0,42.2,2913,4658,TRUE,FALSE
1720589583957,Wed Jul 10 2024 08:33:03 GMT+0300 (Israel Daylight Time),-69.0,130.0,40.6,2757,4519,FALSE,FALSE
1720589587862,Wed Jul 10 2024 08:33:07 GMT+0300 (Israel Daylight Time),35.0,43.0,41.9,4127,3388,TRUE,FALSE
1720589591694,Wed Jul 10 2024 08:33:11 GMT+0300 (Israel Daylight Time),5.0,63.0,40.3,3966,3533,TRUE,FALSE
1720589595586,Wed Jul 10 2024 08:33:15 GMT+0300 (Israel Daylight Time),-71.0,-45.0,49.8,1862,2537,TRUE,TRUE
1720589599957,Wed Jul 10 2024 08:33:19 GMT+0300 (Israel Daylight Time),-20.0,26.0,41.1,5229,834,TRUE,FALSE
1720589603288,Wed Jul 10 2024 08:33:23 GMT+0300 (Israel Daylight Time),40.0,127.0,42.4,5191,1196,FALSE,FALSE
1720589607133,Wed Jul 10 2024 08:33:27 GMT+0300 (Israel Daylight Time),-27.0,-15.0,41.3,5041,1254,TRUE,FALSE
1720589629937,Wed Jul 10 2024 08:33:49 GMT+0300 (Israel Daylight Time),-189.0,-95.0,46.2,-6467,1127,FALSE,FALSE
1720589633680,Wed Jul 10 2024 08:33:53 GMT+0300 (Israel Daylight Time),26.0,39.0,42.0,-6606,1164,TRUE,FALSE
1720589637157,Wed Jul 10 2024 08:33:57 GMT+0300 (Israel Daylight Time),-300.0,174.0,44.9,-6578,1130,FALSE,FALSE
1720589641139,Wed Jul 10 2024 08:34:01 GMT+0300 (Israel Daylight Time),-145.0,128.0,45.7,-6181,2478,FALSE,FALSE
1720589645127,Wed Jul 10 2024 08:34:05 GMT+0300 (Israel Daylight Time),-33.0,228.0,45.1,-6415,2724,FALSE,FALSE
1720589648857,Wed Jul 10 2024 08:34:08 GMT+0300 (Israel Daylight Time),-2.0,13.0,42.6,-6235,2626,TRUE,FALSE
1720589653007,Wed Jul 10 2024 08:34:13 GMT+0300 (Israel Daylight Time),-108.0,59.0,46.5,-4859,5373,TRUE,FALSE
1720589656406,Wed Jul 10 2024 08:34:16 GMT+0300 (Israel Daylight Time),-39.0,-59.0,43.3,-4506,5129,TRUE,FALSE
1720589660020,Wed Jul 10 2024 08:34:20 GMT+0300 (Israel Daylight Time),-119.0,251.0,45.4,-4361,5012,FALSE,FALSE
1720589664460,Wed Jul 10 2024 08:34:24 GMT+0300 (Israel Daylight Time),-123.0,89.0,43.2,-2105,6236,FALSE,FALSE
1720589668028,Wed Jul 10 2024 08:34:28 GMT+0300 (Israel Daylight Time),-38.0,35.0,44.4,-2173,6432,TRUE,FALSE
1720589671567,Wed Jul 10 2024 08:34:31 GMT+0300 (Israel Daylight Time),-51.0,7.0,43.2,-2443,6560,TRUE,FALSE
1720589675883,Wed Jul 10 2024 08:34:35 GMT+0300 (Israel Daylight Time),98.0,142.0,45.2,-524,6811,FALSE,FALSE
1720589679398,Wed Jul 10 2024 08:34:39 GMT+0300 (Israel Daylight Time),-119.0,-11.0,41.9,-510,6867,TRUE,FALSE
1720589683321,Wed Jul 10 2024 08:34:43 GMT+0300 (Israel Daylight Time),-83.0,78.0,43.2,-546,6782,TRUE,FALSE
1720589687383,Wed Jul 10 2024 08:34:47 GMT+0300 (Israel Daylight Time),-5.0,66.0,42.3,1384,6364,TRUE,FALSE
1720589691150,Wed Jul 10 2024 08:34:51 GMT+0300 (Israel Daylight Time),104.0,6.0,44.0,1364,6658,TRUE,FALSE
1720589694945,Wed Jul 10 2024 08:34:54 GMT+0300 (Israel Daylight Time),-88.0,129.0,45.8,1416,6604,TRUE,FALSE
1720589699176,Wed Jul 10 2024 08:34:59 GMT+0300 (Israel Daylight Time),-12.0,91.0,41.4,3646,5837,TRUE,FALSE
1720589702821,Wed Jul 10 2024 08:35:02 GMT+0300 (Israel Daylight Time),178.0,31.0,41.9,3492,5718,FALSE,FALSE
1720589706536,Wed Jul 10 2024 08:35:06 GMT+0300 (Israel Daylight Time),261.0,61.0,41.6,3590,5785,FALSE,FALSE
1720589710552,Wed Jul 10 2024 08:35:10 GMT+0300 (Israel Daylight Time),-15.0,3.0,40.1,5349,4360,TRUE,FALSE
1720589714087,Wed Jul 10 2024 08:35:14 GMT+0300 (Israel Daylight Time),12.0,31.0,42.5,5308,4361,TRUE,FALSE
1720589717737,Wed Jul 10 2024 08:35:17 GMT+0300 (Israel Daylight Time),42.0,290.0,42.5,5111,4031,FALSE,FALSE
1720589721948,Wed Jul 10 2024 08:35:21 GMT+0300 (Israel Daylight Time),24.0,-32.0,42.0,6535,1917,TRUE,FALSE
1720589725559,Wed Jul 10 2024 08:35:25 GMT+0300 (Israel Daylight Time),160.0,57.0,43.2,7053,2086,FALSE,FALSE
1720589729186,Wed Jul 10 2024 08:35:29 GMT+0300 (Israel Daylight Time),-67.0,-19.0,41.5,6527,2124,TRUE,FALSE
1720590113005,Wed Jul 10 2024 08:41:53 GMT+0300 (Israel Daylight Time),1301.0,683.0,26.2,-3930,1937,FALSE,TRUE
1720590114569,Wed Jul 10 2024 08:41:54 GMT+0300 (Israel Daylight Time),-8.0,80.0,47.7,1655,2442,TRUE,FALSE
1720590148065,Wed Jul 10 2024 08:42:28 GMT+0300 (Israel Daylight Time),69.0,65.0,43.9,-6620,848,TRUE,FALSE
1720590151518,Wed Jul 10 2024 08:42:31 GMT+0300 (Israel Daylight Time),-55.0,106.0,46.1,-6422,1089,TRUE,FALSE
1720590155037,Wed Jul 10 2024 08:42:35 GMT+0300 (Israel Daylight Time),-170.0,146.0,44.8,-6640,1181,FALSE,FALSE
1720590159168,Wed Jul 10 2024 08:42:39 GMT+0300 (Israel Daylight Time),22.0,162.0,44.0,-6227,2566,FALSE,FALSE
1720590162913,Wed Jul 10 2024 08:42:42 GMT+0300 (Israel Daylight Time),-66.0,230.0,45.2,-6207,2510,FALSE,FALSE
1720590166906,Wed Jul 10 2024 08:42:46 GMT+0300 (Israel Daylight Time),0.0,-46.0,43.8,-6373,2365,TRUE,FALSE
1720590171179,Wed Jul 10 2024 08:42:51 GMT+0300 (Israel Daylight Time),-75.0,-41.0,44.8,-4659,5077,TRUE,FALSE
1720590174835,Wed Jul 10 2024 08:42:54 GMT+0300 (Israel Daylight Time),-51.0,189.0,46.3,-4338,4923,FALSE,FALSE
1720590178559,Wed Jul 10 2024 08:42:58 GMT+0300 (Israel Daylight Time),-20.0,-21.0,44.3,-4332,5161,TRUE,FALSE
1720590182813,Wed Jul 10 2024 08:43:02 GMT+0300 (Israel Daylight Time),-52.0,80.0,44.9,-2263,6296,TRUE,FALSE
1720590186576,Wed Jul 10 2024 08:43:06 GMT+0300 (Israel Daylight Time),-26.0,55.0,46.2,-2595,5992,TRUE,FALSE
1720590190422,Wed Jul 10 2024 08:43:10 GMT+0300 (Israel Daylight Time),0.0,43.0,42.7,-2158,6290,TRUE,FALSE
1720590194398,Wed Jul 10 2024 08:43:14 GMT+0300 (Israel Daylight Time),80.0,-58.0,42.1,-126,6852,TRUE,FALSE
1720590198114,Wed Jul 10 2024 08:43:18 GMT+0300 (Israel Daylight Time),71.0,37.0,43.1,-143,6558,TRUE,FALSE
1720590201813,Wed Jul 10 2024 08:43:21 GMT+0300 (Israel Daylight Time),7.0,36.0,43.4,-429,6528,TRUE,FALSE
1720590205738,Wed Jul 10 2024 08:43:25 GMT+0300 (Israel Daylight Time),139.0,-62.0,42.1,1581,6659,FALSE,FALSE
1720590209496,Wed Jul 10 2024 08:43:29 GMT+0300 (Israel Daylight Time),-48.0,205.0,44.5,1718,6905,FALSE,FALSE
1720590213366,Wed Jul 10 2024 08:43:33 GMT+0300 (Israel Daylight Time),123.0,-147.0,44.3,1449,6571,FALSE,FALSE
1720590217834,Wed Jul 10 2024 08:43:37 GMT+0300 (Israel Daylight Time),111.0,-9.0,42.3,3414,5822,TRUE,FALSE
1720590221686,Wed Jul 10 2024 08:43:41 GMT+0300 (Israel Daylight Time),-110.0,-117.0,41.7,3534,5661,FALSE,FALSE
1720590225266,Wed Jul 10 2024 08:43:45 GMT+0300 (Israel Daylight Time),50.0,180.0,42.4,3538,5782,FALSE,FALSE
1720590229539,Wed Jul 10 2024 08:43:49 GMT+0300 (Israel Daylight Time),-30.0,-212.0,41.1,5406,4382,FALSE,FALSE
1720590233140,Wed Jul 10 2024 08:43:53 GMT+0300 (Israel Daylight Time),-20.0,70.0,42.2,4865,4327,TRUE,FALSE
1720590237158,Wed Jul 10 2024 08:43:57 GMT+0300 (Israel Daylight Time),-40.0,1.0,41.0,5373,4290,TRUE,FALSE
1720590241618,Wed Jul 10 2024 08:44:01 GMT+0300 (Israel Daylight Time),32.0,66.0,45.1,6607,1995,TRUE,FALSE
1720590245058,Wed Jul 10 2024 08:44:05 GMT+0300 (Israel Daylight Time),-65.0,-94.0,40.9,6627,2082,TRUE,FALSE
1720590249977,Wed Jul 10 2024 08:44:09 GMT+0300 (Israel Daylight Time),-49.0,179.0,42.4,6654,1317,FALSE,FALSE
1720590545276,Wed Jul 10 2024 08:49:05 GMT+0300 (Israel Daylight Time),-96.0,-10.0,37.9,352,4298,TRUE,FALSE
1720590551288,Wed Jul 10 2024 08:49:11 GMT+0300 (Israel Daylight Time),22.0,37.0,41.2,220,4348,TRUE,FALSE
