HitTime,HitLocalTime,HitX,HitY,Arc,OriginX,OriginY,Made,HitBackboard
1627486381549,Wed Jul 28 2021 18:33:01 GMT+0300 (Israel Daylight Time),-17.0,169.0,40.1,-1197,4172,TRUE,FALSE
1627486389280,Wed Jul 28 2021 18:33:09 GMT+0300 (Israel Daylight Time),-120.0,-34.0,40.8,-72,7084,TRUE,FALSE
1627486392944,Wed Jul 28 2021 18:33:12 GMT+0300 (Israel Daylight Time),283.0,35.0,41.1,-40,6908,FALSE,FALSE
1627486397050,Wed Jul 28 2021 18:33:17 GMT+0300 (Israel Daylight Time),-430.0,2758.0,35.1,91,852,FALSE,TRUE
1627486400934,Wed Jul 28 2021 18:33:20 GMT+0300 (Israel Daylight Time),23.0,226.0,39.6,-226,7195,FALSE,FALSE
1627486404648,Wed Jul 28 2021 18:33:24 GMT+0300 (Israel Daylight Time),27.0,20.0,42.7,-172,7321,TRUE,FALSE
1627486408194,Wed Jul 28 2021 18:33:28 GMT+0300 (Israel Daylight Time),-12.0,-131.0,42.4,-359,7390,TRUE,FALSE
1627486411618,Wed Jul 28 2021 18:33:31 GMT+0300 (Israel Daylight Time),38.0,22.0,40.7,-127,7073,TRUE,FALSE
1627486415030,Wed Jul 28 2021 18:33:35 GMT+0300 (Israel Daylight Time),-18.0,-232.0,40.0,-285,6799,FALSE,FALSE
1627486419192,Wed Jul 28 2021 18:33:39 GMT+0300 (Israel Daylight Time),133.0,-133.0,40.9,-49,7275,FALSE,FALSE
1627486422886,Wed Jul 28 2021 18:33:42 GMT+0300 (Israel Daylight Time),-91.0,-154.0,39.1,-351,7090,FALSE,FALSE
1627486427305,Wed Jul 28 2021 18:33:47 GMT+0300 (Israel Daylight Time),66.0,39.0,37.2,30,5824,TRUE,FALSE
1627486453130,Wed Jul 28 2021 18:34:13 GMT+0300 (Israel Daylight Time),5.0,185.0,36.2,4822,4458,FALSE,FALSE
1627486458951,Wed Jul 28 2021 18:34:18 GMT+0300 (Israel Daylight Time),2.0,-40.0,38.5,4456,3992,TRUE,FALSE
1627486464823,Wed Jul 28 2021 18:34:24 GMT+0300 (Israel Daylight Time),-61.0,35.0,37.7,4625,3877,TRUE,FALSE
1627486471291,Wed Jul 28 2021 18:34:31 GMT+0300 (Israel Daylight Time),110.0,91.0,35.7,4678,3443,FALSE,FALSE
1627486478140,Wed Jul 28 2021 18:34:38 GMT+0300 (Israel Daylight Time),103.0,85.0,33.8,4717,4108,FALSE,FALSE
1627486484742,Wed Jul 28 2021 18:34:44 GMT+0300 (Israel Daylight Time),-44.0,-6.0,33.0,4672,3593,TRUE,FALSE
1627486491450,Wed Jul 28 2021 18:34:51 GMT+0300 (Israel Daylight Time),-62.0,-12.0,36.6,5238,4085,TRUE,FALSE
1627486498172,Wed Jul 28 2021 18:34:58 GMT+0300 (Israel Daylight Time),46.0,-4.0,38.4,4779,4174,TRUE,FALSE
1627486506476,Wed Jul 28 2021 18:35:06 GMT+0300 (Israel Daylight Time),41.0,2.0,36.2,2087,4120,TRUE,FALSE
1627486516599,Wed Jul 28 2021 18:35:16 GMT+0300 (Israel Daylight Time),25.0,20.0,34.1,2437,4311,TRUE,FALSE
1627486525480,Wed Jul 28 2021 18:35:25 GMT+0300 (Israel Daylight Time),-59.0,-54.0,30.2,1970,3841,TRUE,FALSE
1627486535029,Wed Jul 28 2021 18:35:35 GMT+0300 (Israel Daylight Time),-179.0,-111.0,35.7,2193,3995,FALSE,FALSE
1627486544604,Wed Jul 28 2021 18:35:44 GMT+0300 (Israel Daylight Time),-122.0,132.0,39.3,3294,5337,FALSE,FALSE
1627486553437,Wed Jul 28 2021 18:35:53 GMT+0300 (Israel Daylight Time),-136.0,66.0,35.6,1834,3338,FALSE,FALSE
1627486564121,Wed Jul 28 2021 18:36:04 GMT+0300 (Israel Daylight Time),99.0,137.0,35.3,1585,3951,FALSE,FALSE
1627486575271,Wed Jul 28 2021 18:36:15 GMT+0300 (Israel Daylight Time),-7.0,158.0,38.3,1929,3925,FALSE,FALSE
1627486585611,Wed Jul 28 2021 18:36:25 GMT+0300 (Israel Daylight Time),49.0,-36.0,33.0,1934,3927,TRUE,FALSE
1627486597256,Wed Jul 28 2021 18:36:37 GMT+0300 (Israel Daylight Time),-23.0,58.0,36.0,1385,3861,TRUE,FALSE
1627486605556,Wed Jul 28 2021 18:36:45 GMT+0300 (Israel Daylight Time),-81.0,-141.0,38.4,4954,5100,FALSE,FALSE
1627486609181,Wed Jul 28 2021 18:36:49 GMT+0300 (Israel Daylight Time),202.0,-100.0,42.3,5907,5758,FALSE,FALSE
1627486612673,Wed Jul 28 2021 18:36:52 GMT+0300 (Israel Daylight Time),64.0,112.0,39.4,5124,5160,FALSE,FALSE
1627486616297,Wed Jul 28 2021 18:36:56 GMT+0300 (Israel Daylight Time),-139.0,-34.0,39.7,5482,5246,TRUE,FALSE
1627486619564,Wed Jul 28 2021 18:36:59 GMT+0300 (Israel Daylight Time),252.0,-9.0,41.3,5182,5002,FALSE,FALSE
1627486623271,Wed Jul 28 2021 18:37:03 GMT+0300 (Israel Daylight Time),-80.0,187.0,41.2,5559,5921,FALSE,FALSE
1627486626847,Wed Jul 28 2021 18:37:06 GMT+0300 (Israel Daylight Time),4.0,-166.0,38.9,5620,5187,FALSE,FALSE
1627486634633,Wed Jul 28 2021 18:37:14 GMT+0300 (Israel Daylight Time),-128.0,65.0,40.4,4552,4917,TRUE,FALSE
1627486638229,Wed Jul 28 2021 18:37:18 GMT+0300 (Israel Daylight Time),36.0,-35.0,39.7,5050,5089,TRUE,FALSE
1627486641456,Wed Jul 28 2021 18:37:21 GMT+0300 (Israel Daylight Time),27.0,150.0,38.5,5031,5318,FALSE,FALSE
1627486644932,Wed Jul 28 2021 18:37:24 GMT+0300 (Israel Daylight Time),-130.0,75.0,39.8,5056,4963,TRUE,FALSE
1627486648734,Wed Jul 28 2021 18:37:28 GMT+0300 (Israel Daylight Time),115.0,177.0,37.6,5054,4598,FALSE,FALSE
1627486653578,Wed Jul 28 2021 18:37:33 GMT+0300 (Israel Daylight Time),-138.0,-40.0,38.9,5722,4810,TRUE,FALSE
1627486665572,Wed Jul 28 2021 18:37:45 GMT+0300 (Israel Daylight Time),43.0,-24.0,42.7,5293,1037,TRUE,TRUE
1627486670986,Wed Jul 28 2021 18:37:50 GMT+0300 (Israel Daylight Time),214.0,102.0,37.9,5700,1444,FALSE,TRUE
1627486678042,Wed Jul 28 2021 18:37:58 GMT+0300 (Israel Daylight Time),2370.0,298.0,28.4,-530,352,FALSE,TRUE
1627486683674,Wed Jul 28 2021 18:38:03 GMT+0300 (Israel Daylight Time),152.0,86.0,40.0,5506,1139,FALSE,TRUE
1627486690669,Wed Jul 28 2021 18:38:10 GMT+0300 (Israel Daylight Time),-96.0,-84.0,38.5,5448,-337,TRUE,FALSE
1627486695930,Wed Jul 28 2021 18:38:15 GMT+0300 (Israel Daylight Time),-151.0,4.0,41.3,5202,787,FALSE,TRUE
1627486701867,Wed Jul 28 2021 18:38:21 GMT+0300 (Israel Daylight Time),-3.0,74.0,39.5,5417,675,TRUE,TRUE
1627486707808,Wed Jul 28 2021 18:38:27 GMT+0300 (Israel Daylight Time),81.0,-56.0,40.6,5276,729,TRUE,TRUE
1627486713915,Wed Jul 28 2021 18:38:33 GMT+0300 (Israel Daylight Time),52.0,-123.0,39.8,4954,-399,TRUE,FALSE
1627486723001,Wed Jul 28 2021 18:38:43 GMT+0300 (Israel Daylight Time),-99.0,-79.0,39.2,3407,1778,TRUE,FALSE
1627486732714,Wed Jul 28 2021 18:38:52 GMT+0300 (Israel Daylight Time),17.0,32.0,41.7,3178,1885,TRUE,FALSE
1627486742422,Wed Jul 28 2021 18:39:02 GMT+0300 (Israel Daylight Time),-29.0,-39.0,38.9,3392,1708,TRUE,FALSE
1627486751856,Wed Jul 28 2021 18:39:11 GMT+0300 (Israel Daylight Time),-21.0,143.0,42.4,2045,2224,TRUE,TRUE
1627486761245,Wed Jul 28 2021 18:39:21 GMT+0300 (Israel Daylight Time),49.0,101.0,34.8,3053,1839,TRUE,FALSE
1627486769544,Wed Jul 28 2021 18:39:29 GMT+0300 (Israel Daylight Time),-102.0,-42.0,41.4,6618,676,TRUE,TRUE
1627486772885,Wed Jul 28 2021 18:39:32 GMT+0300 (Israel Daylight Time),-129.0,-111.0,44.6,6959,-681,FALSE,FALSE
1627486776391,Wed Jul 28 2021 18:39:36 GMT+0300 (Israel Daylight Time),-309.0,-170.0,43.6,6641,8,FALSE,FALSE
1627486779872,Wed Jul 28 2021 18:39:39 GMT+0300 (Israel Daylight Time),-134.0,20.0,41.0,6510,382,TRUE,TRUE
1627486783214,Wed Jul 28 2021 18:39:43 GMT+0300 (Israel Daylight Time),196.0,27.0,43.8,6723,888,FALSE,TRUE
1627486786811,Wed Jul 28 2021 18:39:46 GMT+0300 (Israel Daylight Time),-15.0,37.0,43.0,6470,589,TRUE,TRUE
1627486790140,Wed Jul 28 2021 18:39:50 GMT+0300 (Israel Daylight Time),85.0,167.0,37.8,7110,930,FALSE,TRUE
1627486793544,Wed Jul 28 2021 18:39:53 GMT+0300 (Israel Daylight Time),9.0,139.0,39.2,6991,560,TRUE,TRUE
1627486798075,Wed Jul 28 2021 18:39:58 GMT+0300 (Israel Daylight Time),-332.0,-522.0,78.9,356,264,FALSE,TRUE
1627486801513,Wed Jul 28 2021 18:40:01 GMT+0300 (Israel Daylight Time),-3.0,14.0,43.3,6789,490,TRUE,TRUE
1627486808183,Wed Jul 28 2021 18:40:08 GMT+0300 (Israel Daylight Time),-14.0,-32.0,41.8,1322,1966,TRUE,TRUE
1627486820016,Wed Jul 28 2021 18:40:20 GMT+0300 (Israel Daylight Time),180.0,134.0,35.3,201,4411,FALSE,FALSE
1627486825887,Wed Jul 28 2021 18:40:25 GMT+0300 (Israel Daylight Time),-70.0,178.0,40.3,-79,4598,FALSE,FALSE
1627486834410,Wed Jul 28 2021 18:40:34 GMT+0300 (Israel Daylight Time),11.0,93.0,37.6,49,4238,TRUE,FALSE
1627486840966,Wed Jul 28 2021 18:40:40 GMT+0300 (Israel Daylight Time),-18.0,-94.0,38.6,46,4246,TRUE,FALSE
1627486846551,Wed Jul 28 2021 18:40:46 GMT+0300 (Israel Daylight Time),4.0,4.0,38.7,-24,4602,TRUE,FALSE
1627486851998,Wed Jul 28 2021 18:40:51 GMT+0300 (Israel Daylight Time),-88.0,16.0,37.2,216,4617,TRUE,FALSE
1627486897710,Wed Jul 28 2021 18:41:37 GMT+0300 (Israel Daylight Time),-46.0,208.0,29.0,-82,2115,FALSE,FALSE
1627486901924,Wed Jul 28 2021 18:41:41 GMT+0300 (Israel Daylight Time),-90.0,254.0,31.1,55,1422,FALSE,FALSE
1627486907936,Wed Jul 28 2021 18:41:47 GMT+0300 (Israel Daylight Time),-26.0,30.0,44.1,72,2355,TRUE,FALSE
1627486950043,Wed Jul 28 2021 18:42:30 GMT+0300 (Israel Daylight Time),-122.0,175.0,41.8,-6225,3434,FALSE,FALSE
1627486960083,Wed Jul 28 2021 18:42:40 GMT+0300 (Israel Daylight Time),82.0,-147.0,38.1,-6089,3756,FALSE,FALSE
1627486969994,Wed Jul 28 2021 18:42:49 GMT+0300 (Israel Daylight Time),-44.0,94.0,39.0,-6047,4078,TRUE,FALSE
1627486979238,Wed Jul 28 2021 18:42:59 GMT+0300 (Israel Daylight Time),104.0,-59.0,40.6,-5975,3654,TRUE,FALSE
1627486988111,Wed Jul 28 2021 18:43:08 GMT+0300 (Israel Daylight Time),258.0,-36.0,36.6,-6074,3568,FALSE,FALSE
1627486997375,Wed Jul 28 2021 18:43:17 GMT+0300 (Israel Daylight Time),3.0,-8.0,34.3,-5679,3922,TRUE,FALSE
1627487006551,Wed Jul 28 2021 18:43:26 GMT+0300 (Israel Daylight Time),128.0,-323.0,37.1,-2568,6619,FALSE,FALSE
1627487015650,Wed Jul 28 2021 18:43:35 GMT+0300 (Israel Daylight Time),-2.0,-43.0,37.5,-2496,6758,TRUE,FALSE
1627487025528,Wed Jul 28 2021 18:43:45 GMT+0300 (Israel Daylight Time),-44.0,-140.0,39.2,-2973,6474,TRUE,FALSE
1627487034845,Wed Jul 28 2021 18:43:54 GMT+0300 (Israel Daylight Time),-29.0,-91.0,37.4,-2809,6954,TRUE,FALSE
1627487046020,Wed Jul 28 2021 18:44:06 GMT+0300 (Israel Daylight Time),-103.0,-36.0,37.3,1271,7160,TRUE,FALSE
1627487055362,Wed Jul 28 2021 18:44:15 GMT+0300 (Israel Daylight Time),-95.0,-153.0,36.5,1217,6550,FALSE,FALSE
1627487064730,Wed Jul 28 2021 18:44:24 GMT+0300 (Israel Daylight Time),144.0,-229.0,34.4,807,7017,FALSE,FALSE
1627487074290,Wed Jul 28 2021 18:44:34 GMT+0300 (Israel Daylight Time),84.0,106.0,37.4,1088,7118,FALSE,FALSE
1627487085283,Wed Jul 28 2021 18:44:45 GMT+0300 (Israel Daylight Time),64.0,-155.0,36.4,912,6960,FALSE,FALSE
1627487095590,Wed Jul 28 2021 18:44:55 GMT+0300 (Israel Daylight Time),42.0,-202.0,37.4,1323,7142,FALSE,FALSE
1627487105724,Wed Jul 28 2021 18:45:05 GMT+0300 (Israel Daylight Time),-65.0,147.0,38.1,1553,7143,FALSE,FALSE
1627487115727,Wed Jul 28 2021 18:45:15 GMT+0300 (Israel Daylight Time),6.0,60.0,34.7,1821,7105,TRUE,FALSE
1627487125015,Wed Jul 28 2021 18:45:25 GMT+0300 (Israel Daylight Time),-122.0,-103.0,37.8,1611,6738,FALSE,FALSE
1627487134755,Wed Jul 28 2021 18:45:34 GMT+0300 (Israel Daylight Time),107.0,56.0,36.5,1422,7431,TRUE,FALSE
1627487145534,Wed Jul 28 2021 18:45:45 GMT+0300 (Israel Daylight Time),-59.0,-26.0,37.0,5593,4919,TRUE,FALSE
1627487155495,Wed Jul 28 2021 18:45:55 GMT+0300 (Israel Daylight Time),31.0,120.0,38.0,5094,5293,FALSE,FALSE
1627487165666,Wed Jul 28 2021 18:46:05 GMT+0300 (Israel Daylight Time),11.0,80.0,39.1,5424,5048,TRUE,FALSE
1627487175783,Wed Jul 28 2021 18:46:15 GMT+0300 (Israel Daylight Time),75.0,232.0,37.8,6051,4771,FALSE,FALSE
1627487187911,Wed Jul 28 2021 18:46:27 GMT+0300 (Israel Daylight Time),4.0,30.0,37.4,5628,4945,TRUE,FALSE
1627487198931,Wed Jul 28 2021 18:46:38 GMT+0300 (Israel Daylight Time),1185.0,1278.0,45.2,-83,1243,FALSE,TRUE
1627487206466,Wed Jul 28 2021 18:46:46 GMT+0300 (Israel Daylight Time),-100.0,43.0,40.7,6694,1334,TRUE,TRUE
1627487214811,Wed Jul 28 2021 18:46:54 GMT+0300 (Israel Daylight Time),-113.0,-79.0,36.8,6329,1094,TRUE,TRUE
1627487223263,Wed Jul 28 2021 18:47:03 GMT+0300 (Israel Daylight Time),-18.0,-123.0,38.7,7024,-330,TRUE,FALSE
1627487239932,Wed Jul 28 2021 18:47:19 GMT+0300 (Israel Daylight Time),-40.0,64.0,40.2,-108,4576,TRUE,FALSE
1627487246536,Wed Jul 28 2021 18:47:26 GMT+0300 (Israel Daylight Time),-35.0,103.0,39.3,-16,4374,TRUE,FALSE
1627487252713,Wed Jul 28 2021 18:47:32 GMT+0300 (Israel Daylight Time),-11.0,40.0,37.5,146,4367,TRUE,FALSE
1627487258675,Wed Jul 28 2021 18:47:38 GMT+0300 (Israel Daylight Time),-28.0,93.0,41.1,134,4403,TRUE,FALSE
1627487264791,Wed Jul 28 2021 18:47:44 GMT+0300 (Israel Daylight Time),26.0,-39.0,41.7,-71,4338,TRUE,FALSE
1627487283701,Wed Jul 28 2021 18:48:03 GMT+0300 (Israel Daylight Time),-2.0,81.0,44.7,-83,4477,TRUE,FALSE
1627487307402,Wed Jul 28 2021 18:48:27 GMT+0300 (Israel Daylight Time),139.0,-99.0,47.9,-3407,2919,FALSE,FALSE
1627487336910,Wed Jul 28 2021 18:48:56 GMT+0300 (Israel Daylight Time),78.0,-198.0,45.1,-3867,1701,FALSE,FALSE
1627487348609,Wed Jul 28 2021 18:49:08 GMT+0300 (Israel Daylight Time),24.0,40.0,48.0,-101,1220,TRUE,FALSE
